label,final,fullnopunc
neutral,man neon green seahawks sweatshirt lean railing,A man in neon green Seahawks sweatshirt leans on a railing
neutral,child play sidewalk doll chalk,Children play on a sidewalk with dolls and chalk
neutral,person posed one leg raised one arm competition teammate background,A person is posed with one leg raised and one arm out at a competition with their teammates in the background
neutral,guy boot jean blue shirt falling bull cowboy standing red fence number 2 4 it,A guy in boots jeans and a blue shirt is falling off a bull by a cowboy standing on a red fence with the numbers 2 and 4 on it
neutral,black white bird yellow beak flying,A black and white bird with a yellow beak is flying
neutral,see white underwear man wearing red soccer jersey pulling short,We can see the white underwear of the man wearing the red soccer jersey because he is pulling up his shorts
neutral,man blue shirt sitting side road wheelbarrow vegetable,man in blue shirt sitting on the side of the road with a wheelbarrow of vegetables
neutral,gas station car fire,A gas station and a car on fire
neutral,large vegetable stand white tent,This is a very large vegetable stand under a white tent
neutral,black man wearing tan short yellow sweatshirt baseball cap holding hand talking asian woman posing another young black man holding red flag yellow star,A black man wearing tan shorts a yellow sweatshirt and a baseball cap is holding up his hand and talking to an Asian woman posing with another young black man while they are holding red flags with yellow stars
neutral,man riding bike wearing helmet front audience,A man riding his bike wearing his helmet in front of an audience
neutral,young girl glass observes something distance,A young girl in glasses observes something in the distance
neutral,group mountain climber rest summit,A group of mountain climbers rests at the summit
neutral,boy wearing jean standing rock river throwing stone,A boy wearing jeans standing on rocks in a river and throwing a stone
neutral,four men baseball cap logo t-shirt laughing together table,Four men with baseball caps and logo t-shirts laughing together at a table
neutral,man wearing red ski pant black jacket white helmet skiing mountain,A man wearing red ski pants a black jacket and a white helmet is skiing down a mountain
neutral,bunch people standing together street building background,A bunch of people are standing all together in a street with a building in the background
neutral,accident involving green sudan gray van,An accident involving a green Sudan and a gray van
neutral,woman sitting around table restaurant chatting,Women are sitting around a table at a restaurant chatting
neutral,man painting letter using stencil onto round stand-up sign lying sideways,A man is painting letters using a stencil onto a round stand-up sign that is lying sideways
neutral,female middle vehicle holding camera pointing towards backseat,A female in the middle of a vehicle is holding a camera and is pointing it towards the backseat
neutral,woman bridal wear embrace individual,A woman in bridal wear embraces an individual
neutral,two men stilt woman twirling ribbon lead festive parade along street woman look window,Two men on stilts and a woman twirling a ribbon lead a festive parade along the streets while a woman looks on from her window
neutral,four men safety gear one holding camera standing platform,Four men in safety gear one holding a camera are standing on a platform
neutral,runner various athletic garb well one individual spotted-green dragon costume run right,Runners in various athletic garb as well as one individual in a spotted-green dragon costume run to the right
neutral,male teen working school project,a male teen is working on a school project
neutral,chef prepare food grill front customer,Chefs prepare food on a grill in front of their customers
neutral,bald black man wearing safety glass long-sleeved black shirt using pick hammer sculpt sizable rock art,A bald black man wearing safety glasses and a long-sleeved black shirt is using a pick and hammer to sculpt a sizable rock into art
neutral,group child sitting ground laughing another boy jump group,A group of children sitting on the ground laughing as another boy jumps over the group
neutral,group people standing sitting field grass,Group of people standing and sitting in a field of grass
neutral,young man sitting couch smoking cigarette,The young man is sitting on a couch smoking a cigarette
neutral,young man sitting couch smoking cigarette,The young man is sitting on a couch smoking a cigarette
neutral,coach talk football player player crowd background,Coach talks with football player other players and crowd in background
neutral,man beer hand listens woman talk,A man with a beer in his hand listens to a woman talk
neutral,cheerleader tight red white uniform passing white t-shirt sporting event,A cheerleader in a tight red and white uniform is passing out white t-shirts at a sporting event
neutral,small pale bird bend examine crumb,A small pale bird bends down to examine a crumb
neutral,two mountaineer walking across snowcapped mountain,Two mountaineers are walking across a snowcapped mountain
neutral,man walking brick sidewalk business suit reading paper smoking cigar woman wearing sunglass walking behind left,Man walking down a brick sidewalk in a business suit reading a paper and smoking a cigar with a woman wearing sunglasses walking behind him to his left
neutral,two men boxing fighting arena,Two men are boxing in fighting arena
neutral,man test model airplane open field,A man tests model airplanes in an open field
neutral,three guy red uniform celebrating goal soccer game,Three guys in red uniforms celebrating a goal in a soccer game
neutral,family gathered together house enjoying company,Family gathered together in a house enjoying each other company
neutral,blond boy riding roller-coaster mouth wide open,The blond boy is riding roller-coaster with his mouth wide open
neutral,female swimmer wearing swimming cap butterfly stroke,A female swimmer wearing a swimming cap does the butterfly stroke
neutral,woman long dark coat look trashcans winter,A woman in a long dark coat looks through trashcans in Winter
neutral,bald man white shirt watch eating food drinking wine,A bald man with a white shirt and watch eating food and drinking wine
neutral,young girl helmet walk barefoot across mossy tree trunk lying water,A young girl in a helmet walks barefoot across a mossy tree trunk that is lying over water
neutral,young girl helmet walk barefoot across mossy tree trunk lying water,A young girl in a helmet walks barefoot across a mossy tree trunk that is lying over water
neutral,young girl helmet walk barefoot across mossy tree trunk lying water,A young girl in a helmet walks barefoot across a mossy tree trunk that is lying over water
neutral,boy pajama pant jump sofa,The boy in pajama pants jumps off the sofa
neutral,two kid running past dinosaur wood,Two kids running past a dinosaur in the woods
neutral,five boy blue shirt drawing table,Five boys in blue shirts drawing at a table
neutral,two girl playing catch lawn,Two girls playing catch on a lawn
neutral,group people ice skating big city,A group of people are ice skating in a big city
neutral,woman play guitar tip,A woman plays guitar for tips
neutral,man walk building night,A man walks by a building at night
neutral,picture man waiting bus pick hiding face,Here is a picture of a man waiting for the bus to pick him up and he is hiding his face
neutral,picture man waiting bus pick hiding face,Here is a picture of a man waiting for the bus to pick him up and he is hiding his face
neutral,man wearing blue apron long rubber boot dragging flotation device long row flotation device,A man wearing a blue apron and long rubber boots is dragging a flotation device from a long row of flotation devices
neutral,man wearing striped shirt camera slung shoulder,A man wearing a striped shirt has a camera slung over his shoulder
neutral,bird perched line sort attached pole,A bird is perched on a line of some sort attached to a pole
neutral,group people examine boat orange flag sitting sand next body water,A group of people examine a boat with an orange flag that is sitting on sand next to a body of water
neutral,group people examine boat orange flag sitting sand next body water,A group of people examine a boat with an orange flag that is sitting on sand next to a body of water
neutral,three people posing camera,Three people posing for a camera
neutral,three people posing camera,Three people posing for a camera
neutral,female covering face laughter dinner table,A female covering her face in laughter at the dinner table
neutral,man wearing blue lab coat safety glass glove working small machine large computer screen,A man wearing a blue lab coat safety glasses and gloves is working at a small machine with a large computer screen
neutral,businessman walking two arrow point him,Businessman walking as two arrows point to him
neutral,old man hold sign,An old man holds up a sign
neutral,cart large water container front two woman standing well two woman walking street,A cart of large water containers is in front of two women who are standing as well as two women who are walking down the street
neutral,several men black t-shirt cap using metal rod smash food thats lying round table hole center,Several men in black t-shirts and caps are using with metal rods to smash food thats lying on a round table with a hole in the center
neutral,man walk past arch old gothic style building,A man walks past an arch in an old gothic style building
neutral,two woman stand street wearing matching outfit police like jacket say polotie,Two women stand in the street both wearing matching outfits with police like jackets that say Polotie
neutral,gray-haired man ride bike front bus advertising ironman,A gray-haired man rides a bike in front of a bus advertising Ironman
neutral,two woman look table assorted item sort market others currently browsing,Two women look at a table with assorted items on it in some sort of market that others are currently browsing
neutral,man poking long stick towards ceiling,There is a man poking a long stick up towards the ceiling
neutral,four youth elder man woman playing water bottom man swim trunk,Four youth and an elder man and woman playing in water just up to the bottom of mans swim trunks
neutral,young man standing one foot colorful bowling shoe throwing ball,A young man standing on one foot in colorful bowling shoes after throwing the ball
neutral,young man standing one foot colorful bowling shoe throwing ball,A young man standing on one foot in colorful bowling shoes after throwing the ball
neutral,zaftig woman tube top jean dancing outdoors guitarist behind her,A zaftig woman in a tube top and jeans dancing outdoors with a guitarist behind her
neutral,several cartoon character behind young girl sitting highchair bucket spongebob front her,Several cartoon characters are behind a young girl sitting in a highchair with a bucket and SpongeBob in front of her
neutral,young man plaid shirt sitting chair yard,The young man in the plaid shirt is sitting on a chair that is out in the yard
neutral,two shirtless men jumping street rail probably practicing new dance move,two shirtless men jumping over a street rail probably practicing new dance moves
neutral,young white man running gear jogging water,A young white man in running gear is jogging by the water
neutral,group people sitting around small round table eating,A group of people sitting around a small round table eating
neutral,"boy making ""oh!"" face front bay","A boy making an ""oh!"" face in front of a bay"
neutral,person look snowboarding small pile snow sunny cold day,This person looks to be snowboarding on a very small pile of snow on a sunny cold day
neutral,man holding yellow surfboard facing ocean,A man holding a yellow surfboard facing the ocean
neutral,wakeboarder,A wakeboarder
neutral,young man wearing green shirt hat attempt trick skateboard riding skate park next beach,A young man wearing a green shirt and a hat attempts a trick on a skateboard while riding it in a skate park next to a beach
neutral,woman fur lined plaid purple jacket stand table full eating child,A woman in a fur lined plaid purple jacket stands by a table full of eating children
neutral,group asian recording video,Group of Asians recording some video
neutral,four people dog wood,Four people and a dog out in the woods
neutral,young girl purple shirt pink hair band standing near wood,A young girl with a purple shirt and a pink hair band standing near the woods
neutral,lady blue jean brown shirt speaking cellphone second floor mall,A lady with blue jeans and a brown shirt is speaking on her cellphone on the second floor of the mall
neutral,dog jump catch frisbee,a dog about to jump to catch a Frisbee
neutral,man carpentry construction top unfinished building,man doing carpentry or construction on top of an unfinished building
neutral,two men wearing cap looking ground surprised expression face,Two men are wearing caps are looking at the ground with surprised expressions on their faces
neutral,man taking photo seagull ocean,Man taking photos of seagulls over the ocean
neutral,man plaid shirt brown pant sitting sidewalk front blanket people walk by,A man in a plaid shirt and brown pants is sitting on the sidewalk in front of some blankets while people walk by
neutral,young woman talk phone carry bag walking past hat display,A young woman talks on the phone and carries her bags while walking past some hats on display
neutral,young woman talk phone carry bag walking past hat display,A young woman talks on the phone and carries her bags while walking past some hats on display
neutral,woman setting vegetable collection sale market,This woman is setting out a vegetable collection for sale in the market
neutral,several men helping pull fishing net,Several men helping each other pull in a fishing net
neutral,collie standing outdoors sandy area,The collie is standing outdoors on a sandy area
neutral,three men drink reflective bar,Three men drink at a reflective bar
neutral,two men dressed snowman,Two men are dressed up as snowmen
neutral,wet black lab red collar standing water,A wet black lab with a red collar is standing in the water
neutral,performer play instrument audience,A performer plays an instrument for the audience
neutral,festivity latin celebration brought many visitor enthusiastic colorful performer city,The festivities of the Latin celebration has brought many visitors and enthusiastic colorful performers to the city
neutral,smiling bride sits swing smiling groom standing behind posing male photographer boy holding bottled drink another boy wearing green shirt observe,A smiling bride sits in a swing with her smiling groom standing behind her posing for the male photographer while a boy holding a bottled drink and another boy wearing a green shirt observe
neutral,child wearing brown coat red hat snow boot top snow pile near tree corner street intersection,A child wearing a brown coat red hat and snow boots on top of a snow pile near a tree on the corner of a street intersection
neutral,tall elder man standing hand around another shorter elder man middle city,A tall elder man is standing with his hand around another shorter elder man in the middle of the city
neutral,man cigarette sits stoop,A man with a cigarette sits on the stoop
neutral,man cigarette sits stoop,A man with a cigarette sits on the stoop
neutral,elderly man glass red ball cap backpack standing front open doorway,An elderly man with glasses a red ball cap and backpack is standing in front of an open doorway
neutral,large group people populate dimly lit room,A large group of people populate a dimly lit room
neutral,young man orange hat walk bicycle street,A young man in an orange hat walks his bicycle down a street
neutral,woman black top blue skirt pushing carriage cart long empty tree-lined road,A woman in a black top and blue skirt is pushing a carriage or cart down a long empty tree-lined road
neutral,woman black top blue skirt pushing carriage cart long empty tree-lined road,A woman in a black top and blue skirt is pushing a carriage or cart down a long empty tree-lined road
neutral,man repairing roof shingle,A man is repairing roof shingles
neutral,two girl pose along tree-lined path blow kiss towards camera,Two girls pose along a tree-lined path and blow kisses towards the camera
neutral,three men dancing group people watch,Three men dancing as a group of people watch
neutral,two white dog fighting,two white dogs fighting with each other
neutral,man task body water farm,A man is doing a task by a body of water on a farm
neutral,two girl jumping trampoline one upright landing back backyard,Two girls jumping on a trampoline one upright and the other landing on her back in a backyard
neutral,girl blowing huge bubble,A girl is blowing a huge bubble
neutral,canoe distance lake seen another canoe,A canoe in the distance on a lake as seen from another canoe
neutral,4 child 1 adult look armadillo grassy hill 2 tree,4 children and 1 adult look at an armadillo on a grassy hill with 2 trees
neutral,three men yellow green safety vest sit bench yawning smoking break,Three men in yellow green safety vests sit on a bench yawning smoking and having a break
neutral,two men graying beard share laugh enjoying nice weather,Two men with graying beards share a laugh while enjoying the nice weather
neutral,two adult hold either side boat edge water,Two adults hold either side of a boat at the edge of the water
neutral,child wet hair holding butterfly decorated beach ball,A child with wet hair is holding a butterfly decorated beach ball
neutral,"sign indicates ""dangerous shorebreak"" overcast day several people hang beach","A sign indicates ""Dangerous Shorebreak"" on an overcast day while several people hang out on the beach"
neutral,navy men stand along red carpet salute superior walk by,Navy men stand along a red carpet and salute as their superior walks by
neutral,three people ski standing behind skiing sign,Three people on skis are standing behind a no skiing sign
neutral,blond woman kissing cheek brown-haired man,a blond woman kissing the cheek of a brown-haired man
neutral,team member 39 waiting puck come way,Team member 39 waiting for the puck to come his way
neutral,team member 39 waiting puck come way,Team member 39 waiting for the puck to come his way
neutral,older men woman dancing front stage man white hat twirling woman red flower print skirt white shirt,Older men and women dancing in front of a stage a man in a white hat twirling a woman in a red flower print skirt and white shirt
neutral,man woman stand front christmas tree contemplating single thought,A man and a woman stand in front of a Christmas tree contemplating a single thought
neutral,man lying grass rugby field holding rugby ball,A man lying on the grass on a rugby field holding a rugby ball
neutral,multiple men fill scene one white button shirt using cellphone others wearing pink orange green shirt engaged various activity background,Multiple men fill the scene one in a white button up shirt using his cellphone the others wearing pink orange and green shirts engaged in various activities in the background
neutral,big dog smaller dog fight piece fabric,A big dog and a smaller dog fight over a piece of fabric
neutral,person shovel snow city snow continues fall,A person shovels the snow in the city as the snow continues to fall
neutral,brown white dog chained near red chair,A brown and white dog is chained up near a red chair
neutral,african american man protest unlawful sex,The African American man protests against unlawful sex
neutral,two dog either fighting playing together,Two dogs either fighting or playing together
neutral,man sailor suit holding literature,The man in the sailor suit is holding literature
neutral,man balance unicycle using face hand,A man balances a unicycle using his face and both hands
neutral,oriental woman glass shooting archery,An oriental woman in glasses shooting archery
neutral,man gray shirt blue short standing outside old fashioned ice cream shop named saras old fashioned ice cream holding bike up wood like table chair bench front him,A man in a gray shirt and blue shorts is standing outside of an old fashioned ice cream shop named Saras Old Fashioned Ice Cream holding his bike up with a wood like table chairs benches in front of him
neutral,shirtless man rock climb,A shirtless man rock climbs
neutral,dog play stuffed animal,A dog plays with a stuffed animal
neutral,dog play stuffed animal,A dog plays with a stuffed animal
neutral,happy woman quite stand front business display closed sign look animated,A happy woman quite stands in front of a business that displays a closed sign and looks very animated
neutral,large display artifact large room around large display six people two people near wooden bench,A large display of artifacts are in a large room and around a very large display are six people with two people near wooden benches
neutral,child making sand castle beach,A child making a sand castle on the beach
neutral,man large mustache watch barber conduct work mirror face him,A man with a large mustache watches the barber conduct his work through the mirror that faces him
neutral,woman wearing green pant blue jacket sunhat carrying food basket hung shoulder,Woman wearing green pants blue jacket and sunhat carrying food in baskets that are hung over her shoulder
neutral,instructor basket weaving fair,Instructor on Basket weaving at fair
neutral,small girl swinging,A small girl is swinging
neutral,group men playing rugby sand,A group of men playing rugby on the sand
neutral,robed dancer holding fire stick entertains crowd,A robed dancer holding fire stick entertains a crowd
neutral,long jumper take flight attempt jump longest distance possible track competition,A long jumper takes flight in an attempt to jump the longest distance possible in a track competition
neutral,six people riding camel led straight line across gently rising sandy slope mountain background man walking holding tether lead camel,Six people are riding camels and being led in a straight line across a gently rising sandy slope with mountains in the background by a man walking and holding the tether of the lead camel
neutral,female swimmer wearing pink costume come water pool making splash,A female swimmer wearing a pink costume comes out of the water in a pool making a splash
neutral,silhouette man fishing,A silhouette of a man fishing
neutral,man hammering nail shed,A man hammering nails on a shed
neutral,two casually-dressed men one cowboy hat one baseball cap make way crowd,Two casually-dressed men one in a cowboy hat and one in a baseball cap make their way through a crowd
neutral,asian class posing picture stormtrooper,Asian class posing for picture with Stormtrooper
neutral,people checking car door open parking lot city,People checking out a car with all its doors open in a parking lot in the city
neutral,man recording video woman,Man recording a video of a woman
neutral,man recording video woman,Man recording a video of a woman
neutral,three young people sitting room talking one another,Three young people are sitting in a room and talking to one another
neutral,man construction vest looking vehicle,A man in a construction vest is looking at a vehicle
neutral,police officer wearing brown uniform talk wireless microphone,Police officer wearing a brown uniform talks into a wireless microphone
neutral,three woman dancing among bamboo,Three women are dancing among the bamboo
neutral,sculptor wearing yellow headphone cutting stone,A sculptor wearing yellow headphones is cutting stone
neutral,man stage act jumping little boy background really enjoying it,A man on stage in the act of jumping with a little boy in the background really enjoying it
neutral,young woman tight pant talk man street,A young woman in tight pants talks to a man in the street
neutral,two young woman one blond-hair ponytail sitting booth next potted plant,Two young women one with blond-hair in a ponytail are sitting in a booth next to some potted plants
neutral,man playing large stringed instrument street,A man playing a large stringed instrument on the street
neutral,group child playing prop,A group of children playing with props
neutral,little girl gray shirt smile brush teeth yellow orange toothbrush,A little girl in a gray shirt smiles as she brushes her teeth with a yellow and orange toothbrush
neutral,man wearing white shirt hat riding bike make obscene gesture photographer,A man wearing a white shirt and a hat riding his bike makes an obscene gesture to the photographer
neutral,scientist frantically research way finally eliminate male baldness,Scientists frantically research ways to finally eliminate male baldness
neutral,mountaineer descend mountain blue helmet on,A mountaineer about to descend down a mountain with a blue helmet on
neutral,crowd people winter garb gather street backdrop bare tree snow,A crowd of people in winter garb gather in the street against a backdrop of bare trees and snow
neutral,couple taking break bicycling,A couple is taking a break from bicycling
neutral,white dog running rocky beach,A white dog is running on a rocky beach
neutral,clown elementary school,This is a clown at an elementary school
neutral,woman white wedding dress dressed fitted two woman,A woman in a white wedding dress is being dressed and fitted by two other women
neutral,basketball player wearing blue red shooting basket onlooker sit outside court,A basketball player wearing blue and red is shooting a basket while onlookers sit outside the court
neutral,woman black leather shirt trench-coat black leather calf-high boot carrying colorful bag shoulder strap face away camera yellow post visible front her,A woman in a black leather shirt trench-coat and black leather calf-high boots and carrying a colorful bag with a shoulder strap faces away from the camera with a yellow post visible just in front of her
neutral,woman black leather shirt trench-coat black leather calf-high boot carrying colorful bag shoulder strap face away camera yellow post visible front her,A woman in a black leather shirt trench-coat and black leather calf-high boots and carrying a colorful bag with a shoulder strap faces away from the camera with a yellow post visible just in front of her
neutral,person swimming swimming pool,A person swimming in a swimming pool
neutral,person swimming swimming pool,A person swimming in a swimming pool
neutral,boy shirt standing water,A boy with no shirt is standing in water
neutral,man green shirt dark pant carrying really big pot turn around talk 3 people,A man in a green shirt and dark pants and carrying a really big pot turns around to talk to 3 other people
neutral,man sitting bench reading book,Man sitting on a bench reading a book
neutral,lady dark coat sitting many people around her,A lady in a dark coat is sitting with many people around her
neutral,man summer clothing skiing thin snow,A man in summer clothing skiing on thin snow
neutral,people chair around table,People in chairs around a table
neutral,boy blue jacket ride skateboard street,A boy in a blue jacket rides a skateboard down the street
neutral,man plaid red shirt cast fishing line water,A man in a plaid red shirt casts his fishing line out into the water
neutral,man wearing blue jacket fishing river conversation friend shirt,A man wearing a blue jacket fishing in a river having a conversation with his friend with no shirt
neutral,woman small top skirt pose camera,Women is small tops and skirts pose for the camera
neutral,cheerleader pose camera,cheerleaders pose for the camera
neutral,construction worker working structure,construction worker working on a structure
neutral,boy hat glass playing guitar,A boy in a hat and glasses is playing a guitar
neutral,two small boy dressed tuxedo sitting red carpeted floor,Two small boys dressed in tuxedos sitting on a red carpeted floor
neutral,asian teenager wearing white shirt black stripe sitting step face resting hand,An asian teenager wearing a white shirt with black stripes is sitting on the steps with his face resting on his hand
neutral,man shaving mirror,Man is shaving in the mirror
neutral,child petting small turtle grass,Children are petting small turtles in the grass
neutral,woman standing store item hand,Woman standing in a store with an item in hand
neutral,member army walking german shepard dog something mouth,A member of the army is walking with a German Shepard while the dog has something in has mouth
neutral,four individual sitting small dock water boat sail by,Four individuals are sitting on a small dock by the water as a boat sails by
neutral,young lady toying watch,A young lady toying with her watch
neutral,two girl looking camera smiling,Two girls looking into camera and smiling
neutral,old woman white hat purple blue cloth sitting wooden building,An old woman in a white hat and purple and blue cloths is sitting down by a wooden building
neutral,elderly woman climbing stair,Elderly woman climbing up the stairs
neutral,group brown-haired teenager laundry,A group of brown-haired teenagers doing laundry
neutral,skateboarder jumping board air another skateboarder watch,The skateboarder is jumping his board in the air while another skateboarder watches
neutral,twenty five people marching,Twenty five people are marching
neutral,twenty five people marching,Twenty five people are marching
neutral,older man working loom,A older man working at a loom
neutral,blond-haired woman squinting wearing bright yellow shirt,A blond-haired woman squinting and wearing a bright yellow shirt
neutral,blond-haired woman squinting wearing bright yellow shirt,A blond-haired woman squinting and wearing a bright yellow shirt
neutral,two woman lingerie green feather around waist,two women in lingerie with green feathers around waist
neutral,basketball player blue uniform guarding player orange uniform ball,The basketball player in the blue uniform is guarding the player in the orange uniform who has the ball
neutral,solo cyclist riding windy road,A solo cyclist is riding down a windy road
neutral,older man wearing suit arm folded behind back looking store window,an older man wearing a suit has his arms folded behind his back and looking in a store window
neutral,older man wearing suit arm folded behind back looking store window,an older man wearing a suit has his arms folded behind his back and looking in a store window
neutral,two men renovate brick wall outside,Two men renovate a brick wall outside
neutral,brown dog sniffing fence brown bull,A brown dog sniffing at the fence of a brown bull
neutral,person sitting corner wrapped blanket front metal door,A person sitting on the corner wrapped in a blanket in front of a metal door
neutral,person sitting corner wrapped blanket front metal door,A person sitting on the corner wrapped in a blanket in front of a metal door
neutral,one lady looking blue box shorter lady looking something phone grocery store,One lady is looking at a blue box while the shorter lady is looking at something on her phone at the grocery store
neutral,seven men preparing operate helicopter,Seven men are preparing to operate a helicopter
neutral,man throwing small white ball red cup,A man is throwing a small white ball at some red cups
neutral,big black dog jump air catch tennis ball mouth,a big black dog jumps in the air to catch the tennis ball in his mouth
neutral,surfer performing jumping stunt ocean,A surfer is performing a jumping stunt in the ocean
neutral,male sitting enjoy coffee coffee shop,A male sitting down enjoy his coffee at a coffee shop
neutral,man wearing black sweater knit cap sits front mountain scenery cloudy sky overhead,A man wearing a black sweater and a knit cap sits in front of mountain scenery with a cloudy sky overhead
neutral,lone bike rider navigating rough terrain course dirt tree grass background cloud free day,A lone bike rider navigating a rough terrain course through dirt with trees and grass in the background on a cloud free day
neutral,two african american men laughing apron on third man wearing chef jacket cellular phone,Two African American men laughing with aprons on while a third man wearing a chef jacket is on a cellular phone
neutral,four human figure backlit sunset,Four human figures are backlit by a sunset
neutral,teen standing field upswing position hitting golf ball,A teen is standing in a field and is in the upswing position after hitting a golf ball
neutral,woman white tennis outfit jumping hit ball,A woman in a white tennis outfit is jumping up to hit the ball
neutral,grim looking man sunglass pilot boat,A grim looking man with sunglasses pilots a boat
neutral,young boy straw hat drink plastic pink cup,A young boy in a straw hat drinks out of a plastic pink cup
neutral,man leaf-patterned short stand behind sunflower smiling camera,A man in a leaf-patterned short stand behind a sunflower smiling at the camera
neutral,man leaf-patterned short stand behind sunflower smiling camera,A man in a leaf-patterned short stand behind a sunflower smiling at the camera
neutral,boy green shirt sitting almost empty stadium,A boy in a green shirt is sitting in an almost empty stadium
neutral,historic-looking building,A historic-looking building
neutral,two woman bathing suit play beach,Two women in bathing suits play on the beach
neutral,person blue person currently throwing ball bowling alley,A person in blue is the only person currently throwing their ball at a bowling alley
neutral,black-haired man entertaining crowd hula hoop,A black-haired man is entertaining a crowd with a hula hoop
neutral,man thinning hair looking glass glass,A man with thinning hair looking into glasses through glasses
neutral,senior citizen wearing hat blue button shirt khaki short sandal walking park holding two ice cream cone,A senior citizen wearing a hat blue button up shirt Khaki shorts and sandals walking in a park holding two ice cream cones
neutral,four child wearing blue hat colored streamer,Four children are wearing blue hats with colored streamers
neutral,small girl apron placing confetti woman hair,Small girl in an apron placing confetti in a womans hair
neutral,firefighter climb ladder towards flame surrounded smoke,A firefighter climbs up a ladder towards flames while surrounded by smoke
neutral,two men suit standing front bus one wearing medal,Two men in suits standing in front of a bus one is wearing a medal
neutral,rider ceremonial garb ride white arabian horse also wearing ceremonial blanket tassel,Rider in ceremonial garb rides white Arabian horse also wearing ceremonial blankets and tassels
neutral,accordion player bright colored shirt sitting outside chair young man blue t-shirt passing by,An accordion player with a bright colored shirt sitting outside in a chair with a young man in a blue t-shirt passing by
neutral,men sitting table church,Men sitting at a table in a church
neutral,man blue white backpack black jean jacket walk large monument surrounded gray fence,A man with a blue and white backpack and black jeans and jacket walks by a large monument surrounded by a gray fence
neutral,man gray beard little boy sitting floor looking paper room bunk bed,A man with a gray beard and a little boy are sitting on the floor looking over some papers in a room with a bunk bed
neutral,man gray beard little boy sitting floor looking paper room bunk bed,A man with a gray beard and a little boy are sitting on the floor looking over some papers in a room with a bunk bed
neutral,indian woman dancing partner,An Indian woman is dancing with her partner
neutral,group people camping rock,A group of people are camping out on some rocks
neutral,group people camping rock,A group of people are camping out on some rocks
neutral,woman red long-sleeved shirt blue jean stand lectern speaking glam u wiki,A woman in a red long-sleeved shirt and blue jeans stands at the lectern speaking at or about GLAM U WIKI
neutral,older man light green shirt dark green pant hold hand older woman pas outside eatery teal umbrella,An older man in a light green shirt and dark green pants holds the hand of an older woman as they pass an outside eatery with teal umbrellas
neutral,man blue jacket lean post talk phone old man carry yellow bag,A man in a blue jacket leans on a post and talks on the phone while an old man carries yellow bags
neutral,five woman wearing red shirt leaning red car,Five women wearing red shirts are leaning against a red car
neutral,five woman wearing red shirt leaning red car,Five women wearing red shirts are leaning against a red car
neutral,two woman bend touch small kangaroo,Two women bend over to touch a small kangaroo
neutral,woman holding large check kid food basket,A woman is holding a large check for Kids Food Basket
neutral,young couple wearing white shirt blue jean standing light misty rain,a young couple both wearing white shirts and blue jeans standing in a light misty rain
neutral,brown-haired woman blue shirt wearing bib number marathon hold gold trophy pose blond woman black dress,A brown-haired woman in a blue shirt wearing a bib number from a marathon holds a gold trophy and poses with a blond woman in a black dress
neutral,casually dressed young male female sitting laying grassy area bicycle personal belonging reading sunny day,Casually dressed young males and females are sitting and laying on a grassy area with bicycles and other personal belongings reading on a sunny day
neutral,young black man getting hair buzzed off,A young black man is getting his hair buzzed off
neutral,five young indian girl dress colorful dress holding hand smiling forming circle,Five young indian girls dress in colorful dresses are holding hands and smiling forming a circle
neutral,young woman white working professional kitchen,A young woman in white working in a professional kitchen
neutral,american wrestler purple singlet wrestler opponent,An American wrestler in a purple singlet wrestlers an opponent
neutral,woman white dress look uncomfortable busy surroundings,The woman in the white dress looks very uncomfortable in the busy surroundings
neutral,old man blue shirt white pant glower glass door,An old man in a blue shirt and white pants glowers by a glass door
neutral,african man dragged though wet mud two cow whilst people watch,an african man is being dragged though wet mud by two cows whilst other people watch
neutral,man red shirt learning climb cliff,A man in a red shirt is learning how to climb a cliff
neutral,man red shirt learning climb cliff,A man in a red shirt is learning how to climb a cliff
neutral,shirtless man cropped hair smoke cigarette tie plastic bag,A shirtless man with cropped hair smokes a cigarette and ties a plastic bag
neutral,enthusiastic boy push shopping cart containing smiling boy,An enthusiastic boy pushes a shopping cart containing a smiling boy
neutral,enthusiastic boy push shopping cart containing smiling boy,An enthusiastic boy pushes a shopping cart containing a smiling boy
neutral,man flying river raft filled 6 people,A man flying out of a river raft filled with 6 other people
neutral,two men making hand gesture posing picture,Two men are making hand gestures and posing for a picture
neutral,several people playing intense game paintball others watch sideline,Several people are playing an intense game of paintball while others watch from the sidelines
neutral,two old woman sitting curb next flower,Two old women sitting on curb next to flowers
neutral,man leather jacket scarf sits purple cushion party,Man in leather jacket and scarf sits on purple cushion at a party
neutral,man wearing orange shirt sunglass jogging marathon spectator spectating him,A man wearing an orange shirt and sunglasses jogging in a marathon with spectators spectating him
neutral,man woman side table covered book,Man and a woman at the side of a table covered in books
neutral,white dog carrying ball mouth,the white dog is carrying a ball in its mouth
neutral,brown furry animal walking snowy grass tree behind him,The brown furry animal is walking in the snowy grass with a tree behind him
neutral,policeman motorcycle rear,A policeman on a motorcycle from the rear
neutral,man one miniature train pass circular object man another train pas by,A man on one miniature train passes a circular object to a man on another train as they pass by
neutral,passenger wearing life jacket prepares take picture whale close boat,A passenger wearing a life jacket prepares to take a picture of a whale very close to the boat
neutral,man boom lift bucket weld,A man in a boom lift bucket welds
