label,final,fullnopunc
contradiction,man tan pant eating sitting next plate pair shoe,A man in tan pants is eating while sitting next to a plate and a pair of shoes
contradiction,man blue jacket holding handsaw sawing pipe top wood fence,A man in a blue jacket holding a handsaw sawing a pipe on top of a wood fence
contradiction,people standing city sidewalk night waiting get double-decker bus,Some people are standing on a city sidewalk at night and waiting to get on a double-decker bus
contradiction,people waiting line board double decker bus,People are waiting in line to board a double decker bus
contradiction,man looking window,A man looking out of his window
contradiction,boy standing pool getting splashed water,A boy is standing in a pool getting splashed with water
contradiction,lady walking short tunnel male prepares enter opposite side,A lady is walking out of a short tunnel as a male prepares to enter it from the opposite side
contradiction,baby sitting highchair looking delighted,A baby sitting in a highchair looking delighted
contradiction,young man wearing goggles putting liquid beaker young girl wearing blue glove look holding pen,A young man wearing goggles is putting some liquid in a beaker while a young girl wearing blue gloves looks down while holding a pen
contradiction,two people sitting sand,Two people sitting on the sand
contradiction,man green shirt hovers ground laundry room,A man in a green shirt hovers above the ground in the laundry room
contradiction,woman black white shirt sitting chair animated expression face,A woman in a black and white shirt is sitting in a chair with an animated expression on her face
contradiction,two men stand lift four others dressed black bright yellow stripe look them,Two men stand in a lift as four others all dressed in black and bright yellow stripes look up on them
-,two men stand lift four others dressed black bright yellow stripe look them,Two men stand in a lift as four others all dressed in black and bright yellow stripes look up on them
contradiction,two musician singer stage performing song,Two musicians and a singer are on a stage performing a song
contradiction,man blue jacket standing table back camera,A man in a blue jacket standing at a table with his back to the camera
-,man blue jacket standing table back camera,A man in a blue jacket standing at a table with his back to the camera
contradiction,small village man set sail along swamp,In a small village a Man sets sail along the Swamp
contradiction,group soldier march parade,A group of soldiers march in a parade
contradiction,boy red shirt squatting front circle stone pot middle,A boy in a red shirt is squatting in front of a circle of stones with a pot in the middle
contradiction,woman rest head man shoulder,A woman rests her head on a mans shoulder
contradiction,man finger mouth standing outside rv,A man with his finger in his mouth is standing outside of an RV
contradiction,two teen trying win prize carnival,Two teens trying to win a prize at a carnival
contradiction,two little boy standing kitchen,Two little boys are standing in a kitchen
contradiction,child jean jacket short holding white dress another darker-skinned child look it,A child in a jeans jacket and shorts holding up a white dress as another darker-skinned child looks at it
contradiction,man laughing restaurant,A man laughing while at a restaurant
contradiction,people sitting bench public area,People sitting on benches in a public area
contradiction,group woman around table fabric,A group of women around a table to fabric
contradiction,man giving presentation,A man is giving a presentation
contradiction,boy scout red cap looking telescope,A boy scout with a red cap is looking through a telescope
contradiction,older man printed shirt smoking busy street,An older man in a printed shirt smoking on a busy street
contradiction,man touching hanging strand lamp,A man touching a hanging strand of lamps
contradiction,man wearing dark jean orange shirt orange apron next bunch plant flower woman blue top,A man wearing dark jeans an orange shirt and an orange apron is next to a bunch of plants and flowers and a woman with a blue top
contradiction,choir made varying age people performing,A choir made up of varying ages of people are performing
contradiction,person blue pant white shirt walk away dirt circle multicolored grass,A person on blue pants and a white shirt walks away from a dirt circle on multicolored grass
contradiction,view bicyclist city street riding direction red reflective safety cone dividing two lane,A view of bicyclists on a city street riding in both directions with red reflective safety cones dividing the two lanes
contradiction,man white shirt dark short red cap standing small green rowboat green oar middle appears shallow river bank tall dried grass,A man in a white shirt dark shorts and a red cap is standing in a small green rowboat with green oars in the middle of what appears to be a shallow river against a bank of tall dried grasses
contradiction,young woman black skirt boot walk store,A young woman in a black skirt and boots walks by stores
contradiction,boy girl play together pile rock residential area,A boy and girl play together on a pile or rocks in a residential area
contradiction,man shoveling snow roof building,A man shoveling snow off the roof of a building
contradiction,child playing video game together,Children playing a video game together
contradiction,child playing snow one making snowball,There are children playing in the snow and one of them is making a snowball
contradiction,man orange jacket reach busted blue car wooden support,A man in an orange jacket reaches under a busted up blue car on wooden supports
contradiction,people walking along beach sunny day,People walking along the beach on a sunny day
-,people walking along beach sunny day,People walking along the beach on a sunny day
contradiction,group people one woman large white colorful purse wait board large white blue bus,A group of people one of which is a woman with a large white and colorful purse wait to board a large white and blue bus
contradiction,two construction worker talk looking naval ship,Two construction workers talk while looking at a Naval ship
contradiction,two silhouetted people paddle canoe ocean sunset,Two silhouetted people paddle a canoe on the ocean during sunset
contradiction,group boy playing street soccer,A group of boys playing street soccer
contradiction,rally different country,A rally in a different country
contradiction,man blue shirt performing skateboarding trick near stiars two men watch,A man in a blue shirt is performing a skateboarding trick near stiars while two other men watch
contradiction,woman reading book grocery tote,Woman reading a book with a grocery tote
contradiction,musician playing guitar microphone inside mouth,A musician playing a guitar while he has the microphone inside his mouth
contradiction,child maroon shirt playing next fountain,A child in a maroon shirt playing next to a fountain
contradiction,man red muscle shirt pose picture beside stone building whilst people pas by,A man in a red muscle shirt poses for a picture beside a stone building whilst other people pass by
contradiction,man playing skateboard street,A man is playing with his skateboard on a street
contradiction,man wife stand alter get married,A man and wife stand at the alter as they get married
contradiction,someone splashing water,Someone splashing in the water
contradiction,two person walking street,Two person are walking on the streets
contradiction,boy dressed orange shirt helmet riding dirt bike wood,A boy dressed in an orange shirt and a helmet is riding a dirt bike in the woods
contradiction,3 cyclist racing ahead red bmw leader wearing solid white helmet black cycling pant,3 cyclists are racing ahead of a red BMW with the leader wearing solid white helmet and black cycling pants
-,man straining climb cliff face,Man straining to climb cliff face
contradiction,man looking camera posing photo arm around woman looking away,A man is looking at the camera posing for a photo with his arm around a woman who is looking away
contradiction,boy girl sit black table second boy sits near windowsill,A boy and a girl sit at a black table while a second boy sits near them on a windowsill
contradiction,man arm around woman,A man with his arm around a woman
contradiction,two men sitting couch,Two men are sitting on a couch
contradiction,young man holding microphone singing,A young man holding a microphone and singing
contradiction,brown black dog rub face grass,A brown and black dog rubs his face in the grass
contradiction,chef explains different variety tomato consumer,A chef explains different varieties of Tomatoes to consumers
contradiction,man dressed blue shirt tan short red baseball cap examining red antique car u flag attached rear,A man dressed in a blue shirt tan shorts and a red baseball cap is examining a red antique car with an US flag attached in the rear
contradiction,dog chasing duck pond,A dog chasing a duck in a pond
contradiction,two men punk-style clothing stand front wall,Two men in punk-style clothing stand in front of a wall
contradiction,two men dinner discussion dinner table,Two men have an after dinner discussion at the dinner table
contradiction,girl bowing throwing wet sponge,A girl with a bowing throwing a wet sponge
contradiction,man blue helmet riding motorcycle,A man in a blue helmet is riding his motorcycle
contradiction,girl boy hugging bridge,A girl and a boy hugging on a bridge
contradiction,gentleman red plaid shirt black pant speaking young lady holding blue folder,The gentlemen with the red plaid shirt and black pants is speaking to a young lady holding a blue folder
contradiction,juggler wearing plaid kilt green shirt juggling,A juggler wearing a plaid kilt and a green shirt juggling
contradiction,man green shirt red kilt juggling three club,A man in a green shirt and a red kilt is juggling three clubs
contradiction,man riding tall bicycle street past large brick building,Am man riding a very tall bicycle down the street past a large brick building
contradiction,young woman playing hopscotch,A young woman playing hopscotch
contradiction,musician playing violin,A musician playing his violin
contradiction,little boy black red striped shirt walk grassy hill,A little boy in a black and red striped shirt walks down a grassy hill
-,little boy black red striped shirt walk grassy hill,A little boy in a black and red striped shirt walks down a grassy hill
contradiction,boy red black shirt walk grass,Boy in red and black shirt walks through grass
contradiction,guy yellow shirt performs balancing act taught chain near canal,A guy in a yellow shirt performs a balancing act on a taught chain near a canal
-,guy yellow shirt performs balancing act taught chain near canal,A guy in a yellow shirt performs a balancing act on a taught chain near a canal
contradiction,man sits outdoors belonging,A man sits outdoors with some of his belongings
contradiction,young boy smile camera tire swing,Young boy smiles at the camera from the tire swing
contradiction,young asian male child either smoking something instrument,Young Asian male child either smoking something or its an instrument
contradiction,woman child boat woman looking ocean scope,A woman and child are on a boat and the woman is looking out into the ocean through a scope
contradiction,woman bright pink jacket jean two young child also jacket deck yacht using telescope look sea,A woman in a bright pink jacket and jeans with two young children also in jackets is on the deck of a yacht using a telescope to look out to sea
contradiction,dark-haired man smiling storage unit four men stand outside unit watching,A dark-haired man is smiling while in a storage unit while four other men stand outside the unit watching
contradiction,group woman sing together wearing matching black dress,A group of women sing together while wearing matching black dresses
contradiction,athletic woman gray top black short seems focused rollerblading,An athletic woman in a gray top and black shorts seems very focused on her rollerblading
contradiction,several asian people one wearing baseball cap,There are several asian people one wearing a baseball cap
contradiction,two dog grassy field,Two dogs in a grassy field
contradiction,man white t-shirt holding pair sunglass,A man in a white t-shirt is holding a pair of sunglasses
contradiction,young teenage boy blue white striped coat give weak smile walking four girl,A young teenage boy in a blue and white striped coat gives a weak smile while walking with four other girls
contradiction,dog carry object snow,A dog carries an object in the snow
contradiction,two men one woman blond-hair walk gate barbed wire top,Two men and one woman with blond-hair walk through a gate with barbed wire on top
contradiction,little girl curly hair drinking cup juice,Little girl with very curly hair drinking her cup of juice
contradiction,two boy inside fence jump air holding basketball,Two boys inside a fence jump in the air while holding a basketball
contradiction,child play shallow pool next large image girl face,Children play in a shallow pool next to a large image of a girls face
contradiction,boy girl child swing together swing set,A boy and girl child swing together on a swing set
contradiction,two hussar sit perched horse dressed extravagant ceremonial wear holding sabre right hand reign horse left,Two hussars sit perched on horses dressed in extravagant ceremonial wear each holding a sabre in their right hand reigns to the horse in their left
contradiction,man bright yellow shirt juggle riding unicycle,A man in a bright yellow shirt juggles while riding a unicycle
contradiction,two men seen talking one man wear pink another sporting t-shirt summer school 60th anniversary,two men are seen talking one man wears pink and another is sporting a t-shirt for summer school 60th anniversary
contradiction,man put hand telling amusing story friend beard,a man puts his hands up while telling an amusing story to his friend with a beard
contradiction,woman low cut blue shirt crowded room look smokey,A woman in a low cut blue shirt is in a crowded room that looks smokey
contradiction,three puppy tub sprayed water person,Three puppies are in the tub being sprayed with water by a person
contradiction,man button shirt black shirt underneath present front television,A man in a button up shirt with a black shirt underneath presents in front of a television
contradiction,man standing street suitcase front another man bend look displayed top it,A man standing on a street with a suitcase in front of him while another man bends down to look at what is displayed on top of it
contradiction,man taking picture beach,The man is taking a picture of the beach
contradiction,apparent classroom setting young man blue t-shirt book knee woman dressed black next lean point something book,In an apparent classroom setting a young man in a blue t-shirt has a book on his knee while a woman dressed in black next to him leans in to point out something in the book
contradiction,lady black skirt getting excited,lady in black skirt is getting excited
contradiction,man wearing wife-beater sings microphone blue light shine him,A man wearing a wife-beater sings into a microphone as a blue light shines on him
contradiction,two men holding chinese lantern thats yellow red one man drill smiling,Two men holding a Chinese lantern thats yellow and red one man has a drill and the other is smiling
-,people standing room around circular reception desk,Some people are standing in a room around a circular reception desk
contradiction,people standing room around circular reception desk,Some people are standing in a room around a circular reception desk
contradiction,two girl sitting park bench one looking phone looking on,Two girls are sitting on a park bench one is looking at her phone and the other is looking on
contradiction,man black shirt working guitar,A man in a black shirt working on a guitar
contradiction,man bucket chery-picker cut branch using chainsaw end long pole,A man in the bucket of a chery-picker cuts down branches using a chainsaw at the end of a long pole
contradiction,two girl winter jacket knit hat glvoes outside snow,Two girls in winter jackets knit hats and glvoes are outside in the snow
contradiction,couple dressed coat hat scarf standing snow,A couple dressed in coats hats and scarves are standing in the snow
contradiction,young boy vocalizes microphone held blond woman black,A young boy vocalizes in to a microphone held by a blond woman in black
contradiction,man dressed angel balance woman dressed angel thigh hand paper people passing sidewalk,A man dressed as an angel balances a woman dressed as an angel on his thighs while she hands out papers to people passing on the sidewalk
contradiction,young girl riding outfit sitting horse holding teddy bear,A young girl in a riding outfit is sitting on a horse holding a teddy bear
contradiction,single man blue t-shirt jean baseball cap work roof house laying shingle,A single man in a blue t-shirt jeans and a baseball cap works on a roof of a house laying shingles
-,large brown dog small black dog stand near dirt patch surrounding grass weed,A large brown dog and a small black dog stand near each other on a dirt patch surrounding by grass and weeds
contradiction,large brown dog small black dog stand near dirt patch surrounding grass weed,A large brown dog and a small black dog stand near each other on a dirt patch surrounding by grass and weeds
contradiction,hand hold strainer small amount liquid table bin background,A hand holds a strainer with a small amount of liquid in it with a table with bins in the background
contradiction,blond man playing guitar,A blond man playing a guitar
contradiction,four cyclist racing indoor racetrack wearing red white blue uniform,Four cyclists are racing on an indoor racetrack all wearing the same red white and blue uniforms
contradiction,"woman american military uniform sits table writes word ""sad"" ""depressed"" ""hatred"" large sheet white paper","A woman in an American military uniform sits at a table and writes the words ""sad"" ""depressed"" and ""hatred"" on a large sheet of white paper"
contradiction,woman u military uniform writing large piece white paper black magic marker others sitting table around her,A woman in a US military uniform is writing on a large piece of white paper with a black magic marker while others are sitting at tables around her
contradiction,man sitting step child bystander walk by,A man sitting on steps with a child as a bystander walks by
contradiction,young girl white t-shirt blue skirt wearing light colored hat stand river next big rock,A young girl in a white t-shirt and a blue skirt wearing a light colored hat stands in a river next to a big rock
contradiction,victorian style building background foreground lake tiny paddle boat sits three people it,There is a Victorian style building in the background and in the foreground is a lake where a tiny paddle boat sits with three people in it
contradiction,one man wearing pink blue striped shirt work glove holding yellow hard hat,One man wearing a pink and blue striped shirt work gloves and holding a yellow hard hat
contradiction,woman looking something,Woman is looking something
contradiction,lone snowboarder jumping midair snow covered mine background,a lone snowboarder jumping in midair with a snow covered mine in the background
contradiction,fisherman using cellphone boat,A fisherman using a cellphone on a boat
contradiction,man getting group child move around fun,A man getting a group of children to move around and have fun
contradiction,tractor decorated float parade,A tractor decorated as a float for a parade
contradiction,men play hockey,Men play hockey
contradiction,dog leap air tennis ball,A dog leaps into the air for a tennis ball
contradiction,woman blond ponytail white hat riding white horse inside fence horned cow,A woman with a blond ponytail and a white hat is riding a white horse inside a fence with a horned cow
contradiction,entertainer reach audience performance,An entertainers reaches out to his audience during a performance
contradiction,girl playfully kick guy face another person make face,A girl playfully kicks a guy in the face while another person makes faces
contradiction,dog attacking man wearing protective gear,A dog attacking a man wearing protective gear
contradiction,brown black attack dog trained man holding stick,a brown and black attack dog being trained by a man holding a stick
contradiction,skier go hill mountain backdrop,A skier goes down a hill with a mountain as a backdrop
contradiction,old black man sitting couple grocery crate playing string guitar day,An old black man sitting on a couple of grocery crates playing the string guitar during the day
contradiction,worker dressed hazard orange face-down open street work,A worker dressed in hazard orange face-down in an open street work
contradiction,man brown shirt blue short walking droney park,A man in a brown shirt and blue shorts walking in Droney Park
contradiction,smiling man gray hair glass dressed black sitting chair music stand front him,A smiling man with gray hair and glasses dressed in black is sitting in a chair with a music stand in front of him
contradiction,guy taking nap back vehicle,A guy taking a nap in the back of a vehicle
contradiction,baby looking look like telescope,A baby is looking into what looks like a telescope
contradiction,little girl piece playground equipment,A little girl on a piece of playground equipment
contradiction,woman stage holding microphone standing man,A woman on stage holding a microphone standing by a man
contradiction,little boy wearing yellow white black striped shirt whispering secret little girl wearing white long sleeved-shirt,A little boy wearing a yellow white and black striped shirt is whispering a secret to a little girl wearing a white long sleeved-shirt
contradiction,woman posing meadow next old truck,A woman is posing in a meadow next to an old truck
contradiction,blond woman working wearing glove,Blond women working wearing gloves
contradiction,woman green shirt working within large amount vegetation different stage maturity,A woman in a green shirt is working within a large amount of vegetation that is at different stages of maturity
contradiction,three girl jumping front house flower garden,Three girls jumping in front of a houses flower garden
-,three girl jumping front house flower garden,Three girls jumping in front of a houses flower garden
contradiction,young redheaded girl wearing yellow shirt black pant sneaker jumping grassy field blue sky wispy cloud background,A young redheaded girl wearing a yellow shirt black pants and sneakers jumping in a grassy field with blue skies and wispy clouds in the background
contradiction,group people red clothing scooter ride hill rollerblade,A group of people in red clothing with scooters ride down the hill on rollerblades
contradiction,four young men stare basketball hoop net outdoor urban basketball court,Four young men stare up at a basketball hoop with no net in an outdoor urban basketball court
contradiction,ballerina striking pose studio,a ballerina striking a pose in the studio
contradiction,four kid pose stage,Four kids pose on a stage
contradiction,people bathing suit bend reach water lake,People in bathing suits bend down and reach into the water of a lake
contradiction,boy dressed plaid kilt brown hat wields long pole,A boy dressed in a plaid kilt with a brown hat wields a long pole
contradiction,woman white climb metal structure,A woman in white climbs up a metal structure
contradiction,person squatting near bucket holding something one hand,A person is squatting down near buckets holding something in one hand
contradiction,oriental woman cleaning wood outside bucket,An oriental woman cleaning wood outside from a bucket
contradiction,man blue collared shirt sits front another man,A man with a blue collared shirt sits in front of another man
contradiction,older man wearing dark blue clothing sweeping ground person wearing red coat carrying green bag entering building,Older man wearing dark blue clothing sweeping the ground and a person wearing a red coat and carrying a green bag entering the building
contradiction,man skateboard jumping short ledge onto sidewalk,A man is on a skateboard jumping from a short ledge onto the sidewalk
contradiction,woman bathing suit sitting dock body water,A woman in a bathing suit is sitting on a dock over a body of water
contradiction,girl hit tennis ball coming racket,A girl is about to hit a tennis ball coming from above her with a racket
contradiction,six people mid-evil style costume wearing stilt varying length pas group onlooker,Six people in mid-evil style costumes wearing stilts of varying length pass by a group of onlookers
contradiction,young male running playing tennis another person,A young male is running while playing tennis against another person
contradiction,woman cart egg walk market,A woman with a cart of eggs walks in a market
contradiction,lady kitchen cleaning foot chopping board red towel red apron husband standing there,A lady in the kitchen cleaning her feet on a chopping board with a red towel or red apron with her husband standing there
-,man military uniform walking away line military vehicle,A man in a military uniform is walking away from a line of military vehicles
contradiction,man military uniform walking away line military vehicle,A man in a military uniform is walking away from a line of military vehicles
contradiction,lit girl splash around natural water,A lit girl splashes around in natural water
contradiction,two men opposing team playing soccer field,Two men on opposing teams are playing soccer in a field
contradiction,brown dog black white dog running grassy hill,A brown dog and a black and white dog are running over grassy hills
contradiction,two dog running next grassy hill,Two dogs are running next to each other on a grassy hill
contradiction,young people standing around drum party,Young people are standing around a drum at a party
contradiction,"person dark hair white shirt sitting chair water ""swim risk"" sign wall","A person with dark hair in a white shirt is sitting in a chair in water with a ""swim at your own risk"" sign on the wall"
contradiction,white man red shirt riding bike,A white man in a red shirt riding a bike
contradiction,several people gathered behind group people sitting around table,Several people have gathered behind a group of other people who are sitting around a table
contradiction,young girl pose trophy park,A young girl poses with a trophy in the park
contradiction,two men shirtless beach beautiful day,Two men are shirtless on the beach on a beautiful day
contradiction,people farmer market,People at a farmers market
contradiction,four people enjoying art exhibit,Four people enjoying an art exhibit
contradiction,man black shirt sunglass make something balloon,Man with black shirt and sunglasses makes something out of a balloon
contradiction,man red& white shirt water bottle white truck,this Man with a Red& White Shirt has Water Bottles on this White Truck
contradiction,little blond boy playing doctor red blue yellow toy gear,A little blond boy is playing doctor with red blue and yellow toy gear
contradiction,team swiftly move traditional boat river,The team swiftly moves their traditional boat down the river
contradiction,young man holding young woman arm get splashed water shooting fountain,A young man holding a young woman in his arms as they get splashed by water shooting up from a fountain
contradiction,crowd two men wearing santa claus hat celebrating christmas outside bank america christmas tree,A crowd in which two men are wearing Santa Claus Hats are celebrating Christmas outside of a Bank of America and a Christmas tree
contradiction,bicyclist attempting trick wire tropical location,A bicyclist is attempting a trick on a wire in a tropical location
contradiction,two people sitting chair lady reading man looking phone,Two people are sitting in a chair a lady reading and a man looking to his phone
contradiction,people sitting bench front building,people are sitting on a bench in front of buildings
contradiction,people sitting stool looking outside,people sitting on stools looking outside
contradiction,young woman wearing jean white t-shirt hat performs high flying trick bicycle outdoor bike park,A young woman wearing jeans a white t-shirt and a hat performs a high flying trick on a bicycle at an outdoor bike park
contradiction,least eight people sitting table building overlook city,At least eight people are sitting at a table in a building that overlooks the city
contradiction,little boy blue shirt putting sunglass window lady watch him,A little boy in a blue shirt is putting some sunglasses up to a window while a lady watches him
contradiction,men office computer projector screen,Men in an office with computers and a projector screen
contradiction,two male soccer player opposing team trying get soccer ball,Two male soccer players on opposing teams are trying to get the soccer ball
contradiction,man black clothing sweeping step broom,A man with black clothing is sweeping steps with a broom
contradiction,numerous customer browsing produce market,Numerous customers browsing for produce in a market
contradiction,boy wearing shirt american flag play basketball blacktop,A boy wearing a shirt with an American flag plays with a basketball on the blacktop
contradiction,u soldier help young girl hand father soldier look on,A US soldier helps a young girl in the hands of her father while other soldiers look on
contradiction,taking break watch tv,Taking a break to watch some TV
contradiction,brown dog persues frisbee across grass thrower watch,A brown dog persues a Frisbee across the grass as the thrower watches
contradiction,boy dressed dark shirt carry blue bag shoulder green pail,A boy dressed in a dark shirt carries a blue bag over his shoulder and a green pail
contradiction,man white beard speaks microphone wearing long-sleeved gray button shirt,A man with a white beard speaks into a microphone wearing a long-sleeved gray button down shirt
contradiction,man gray coat walking fallen tree trunk forest,A man in a gray coat is walking on a fallen tree trunk in a forest
contradiction,man jacket wearing black boot walking truck fallen tree ravine,A man in a jacket wearing black boots walking on the truck of a fallen tree over a ravine
contradiction,lady promoting something two girl,A lady is promoting something to the other two girls
contradiction,kid wrestling inflatable raft,Some kids are wrestling on an inflatable raft
contradiction,group asian girl standing together,A group of Asian girls are standing together
contradiction,cheerful boy ride makeshift sled snowy hill,A cheerful boy rides a makeshift sled down a snowy hill
-,cheerful boy ride makeshift sled snowy hill,A cheerful boy rides a makeshift sled down a snowy hill
contradiction,woman wearing elaborate array feather hair bead necklace medallion aqua brown olive-green dress look left smiling slightly,A woman wearing an elaborate array of feathers in her hair a bead necklace a medallion and an aqua brown and olive-green dress and looks off to her left smiling slightly
contradiction,man riding escalator carrying shopping cart,A man is riding up an escalator that is carrying shopping carts
contradiction,squatting dock looking lake,I am squatting on a dock looking into a lake
contradiction,coed choir singing event,Coed choir singing at an event
contradiction,man red shirt filmed another man sport field huge audience people watching cheering,A man in a red shirt is being filmed by another man on a sports field with a huge audience of people watching and cheering
contradiction,child receiving place award ceremony,Children receiving places at an award ceremony
contradiction,woman cross street baby arm,A woman crosses the street with a baby in her arms
contradiction,man sitting motorcycle sunset directly behind,a man sitting on a motorcycle with a sunset directly behind him
-,man wearing blue jean peach shirt arguing woman long gray hair red skirt tan shirt,A man wearing blue jeans and a peach shirt is arguing with a woman with long gray hair a red skirt and tan shirt
contradiction,young girl red top running grassy area large building background,A young girl in a red top is running through a grassy area with large buildings in the background
-,child parent older sibling going hike,A child and a parent or older sibling going for a hike
contradiction,person walking bicycle city street,A person is walking a bicycle down a city street
contradiction,young man sleeping next dog,A young man sleeping next to a dog
contradiction,young boy pose behind netting enclosed play area three child play,A young boy poses behind the netting of an enclosed play area while three other children play
contradiction,young woman red-hair adjusting blue bracelet older woman short hair,A young woman with red-hair is adjusting a blue bracelet on an older woman with short hair
contradiction,group people celebrate asian culture,a group of people celebrate their asian culture
contradiction,man wearing yellow motorcycle jacket motorcycle midair man watching background,A man wearing a yellow motorcycle jacket on a motorcycle in midair with a man watching in the background
contradiction,two daschunds play red ball,Two daschunds play with a red ball
contradiction,man standing green boat,A man standing on a green boat
contradiction,artist install new exhibit gallery,Artists install a new exhibit in a gallery
contradiction,ribbon dancer leaping air head back competition green ribbon behind her,A ribbon dancer is leaping through the air with her head back during a competition green ribbon behind her
contradiction,rhythmic gymnast completes floor exercise competition,The rhythmic gymnast completes her floor exercise at the competition
contradiction,two people riding bicycle next building,Two people are riding bicycles next to a building
contradiction,female soccer team getting last minute instruction coach,The female soccer team is getting last minute instruction from their coach
contradiction,person indeterminate sex wearing dark hat neutral pant red shirt walking rocky slope high altitude daytime,A person of indeterminate sex wearing a dark hat neutral pants and a red shirt walking up a rocky slope at high altitude in the daytime
contradiction,man drop something reaching woman beige blazer discus important topic,A man drops something reaching for it while a woman in a beige blazer discusses an important topic
contradiction,asian people perform animal balloon,Asian people about to perform animal balloons
contradiction,two girl black dress enjoying night town,Two girls in black dresses enjoying a night on the town
-,three young girl baby sitting grass blue blanket baby toy scattered it,Three young girls and a baby are sitting in the grass on a blue blanket with baby toys scattered on it
contradiction,boy wearing yellow shirt khaki pant blue yellow shoe hitting tennis ball wall tennis racket,A boy wearing a yellow shirt khaki pants and blue and yellow shoes is hitting a tennis ball off a wall with a tennis racket
contradiction,boy blue uniform kick blue soccer ball grassy area,A boy in an all blue uniform kicks a blue soccer ball in a grassy area
contradiction,dog cat swimming swimming pool,A dog and a cat are swimming in a swimming pool
contradiction,dog cat swimming swimming pool,A dog and a cat are swimming in a swimming pool
contradiction,two woman wearing apron hairnet look reach metal canister,Two women wearing aprons and hairnets look at each other while they reach into metal canisters
contradiction,woman dark shirt standing alone front yellow car,Woman in dark shirt standing alone in front of a yellow car
contradiction,group woman men water wit clothes on,A group of women and men are in the water wit their clothes on
contradiction,two people walking sand,There are two people walking in the sand
contradiction,woman shaving hair black white dog,A woman is shaving the hair off of a black and white dog
-,oh yea sucker cant catch me,oh yea these suckers cant catch me
contradiction,oh yea sucker cant catch me,oh yea these suckers cant catch me
contradiction,group track runner bracing take off,There are a group of track runners bracing to take off
-,two guy sit opposite side strange billboard,Two guys sit on opposite sides of a strange billboard
contradiction,woman float innertube large body water,A woman floats in an innertube in a large body of water
contradiction,white greyhound dog wearing muzzle run around track,A white greyhound dog wearing a muzzle runs around a track
contradiction,man wear glass blue shirt chicago white sox cap hold young boy also wear blue shirt,A man who wears glasses a blue shirt and a Chicago White Sox cap holds a young boy who also wears a blue shirt
contradiction,young boy learns ride horse,A young boy learns how to ride a horse
contradiction,shadowed cyclist jump camera sunset shadowed photographer film,Shadowed cyclist jumps over camera at sunset as shadowed photographer films
contradiction,group attentive student paying attention college lecture,A group of attentive students are paying attention to a college lecture
contradiction,sitting man holding partially carved stone front partially painted wall,A sitting man is holding a partially carved stone in front a partially painted wall
contradiction,tan-skinned man sitting chair bag arm talking white phone,A tan-skinned man sitting in a chair with a bag under his arm talking on a white phone
contradiction,wind propels sailing ship group cruiser,The wind propels a sailing ship on a group of cruisers
contradiction,man neon green seahawks sweatshirt lean railing,A man in neon green Seahawks sweatshirt leans on a railing
contradiction,man red shirt blue jean standing front wall people shadow front pavement,A man in a red shirt and blue jeans is standing in front of a wall with other peoples shadows in front of him on the pavement
contradiction,man standing building sunlight see shadow person taking picture,a man standing against a building in the sunlight as you can see the shadow of the person taking his picture
contradiction,two men roasting marshmallow fire pit,Two men roasting marshmallows in a fire pit
contradiction,old woman wearing ski hat glass sitting blue chair,An old woman wearing a ski hat and glasses is sitting on a blue chair
contradiction,"man smoke leaning pillar ""missing person"" flier posted it","A man smokes while leaning against a pillar which has a ""missing person"" flier posted on it"
contradiction,group runner running towards two identical skyscraper,A group of runners are running towards two identical skyscrapers
contradiction,child play sidewalk doll chalk,Children play on a sidewalk with dolls and chalk
contradiction,boy wearing red hat blue jacket pushing plow snow,Boy wearing red hat blue jacket pushing plow in snow
contradiction,person posed one leg raised one arm competition teammate background,A person is posed with one leg raised and one arm out at a competition with their teammates in the background
contradiction,group people sweeping floor cleaning,group of people sweeping the floor and cleaning
contradiction,five people kneeling two park car one man approaching arm raised air,Five People are kneeling between two park cars and one man is approaching with his arm raised into the air
contradiction,various men wetsuits goggles standing,Various men in wetsuits and goggles are standing
contradiction,man sitting blue bench blue blanket covering face,A man is sitting on a blue bench with a blue blanket covering his face
contradiction,young girl wearing yellow short white tank top using cane pole fish small pond,A young girl wearing yellow shorts and a white tank top using a cane pole to fish at a small pond
-,young boy play content pantry cash register pretending run grocery store,A young boy plays with the contents of a pantry and a cash register pretending he runs a grocery store
contradiction,young boy play content pantry cash register pretending run grocery store,A young boy plays with the contents of a pantry and a cash register pretending he runs a grocery store
contradiction,younger man dressed tribal attire,A younger man dressed in tribal attire
contradiction,man tribal dress walking street spectator standing behind red white barrier tape,A man in tribal dress is walking down the street while spectators are standing behind red and white barrier tape
contradiction,old man plaid shirt blue pant looking telescope sunny day,An old man in a plaid shirt and blue pants is looking in a telescope on a sunny day
contradiction,two men stand stair assortment chair woven basket foreground,Two men stand on stairs with an assortment of chairs and a woven basket in the foreground
contradiction,man posing ski board snow background,A man is posing on a ski board with snow in the background
-,man stand arm inside large green piece equipment,A man stands with his arms out inside a large green piece of equipment
contradiction,young black man wearing dark leather jacket glove standing lit stage looking down,A young black man wearing a dark leather jacket and gloves is standing on a lit stage looking down
contradiction,guy boot jean blue shirt falling bull cowboy standing red fence number 2 4 it,A guy in boots jeans and a blue shirt is falling off a bull by a cowboy standing on a red fence with the numbers 2 and 4 on it
contradiction,man blue shirt touch head talking two woman outdoors,A man in a blue shirt touches his head while talking to two women outdoors
