label,final,fullnopunc
entailment,3 woman run marathon crowd background one label galina another label inga 3rd running close behind blue,3 women run in a marathon with the crowd in the background one with the label Galina and another the label Inga and the 3rd running close behind them in blue
entailment,man holding picture small dog painting small dog near life size white canvas,A man holding a picture of a small dog is painting a small dog in near life size on a white canvas
entailment,bare-chested man fitting head arm toilet seat ring spectator watch city,A bare-chested man fitting his head and arm into a toilet seat ring while spectators watch in a city
entailment,bare-chested man fitting head arm toilet seat ring spectator watch city,A bare-chested man fitting his head and arm into a toilet seat ring while spectators watch in a city
entailment,man walk along soda hand,A man walks along with a can of soda in his hand
entailment,men burgundy coat try push car snow,Some men in burgundy coats try to push a car in the snow
entailment,two child swimming pool,Two children are swimming in a pool
entailment,woman costume stand stage,Women in costume stand on a stage
entailment,man trying make pottery market soon,The man is trying to make a pottery that he can market soon
entailment,young boy sits outside grassy field back turned towards viewer- holding wooden toy spun hand launched air,A young boy sits outside in a grassy field with his back turned towards the viewer- he is holding a wooden toy that can be spun between your hands and launched into the air
entailment,man red shirt sitting top rocky mountain,A man in a red shirt is sitting on top of a rocky mountain
entailment,group smiling people posing outdoors picture,A group of smiling people are posing outdoors for a picture
entailment,woman taking picture girl scooter,A woman is taking a picture of a girl on a scooter
entailment,child stand shower clothes on,A child stands in a shower with clothes on
entailment,two men cool waterfall,Two men cool off under a waterfall
entailment,man white striped shirt blue jean using water hose spray water ground concrete ruinsfo,A man in a white striped shirt and blue jeans using a water hose to spray water on the ground of concrete ruinsFo
entailment,man white striped shirt blue jean using water hose spray water ground concrete ruinsfo,A man in a white striped shirt and blue jeans using a water hose to spray water on the ground of concrete ruinsFo
entailment,asian young woman wearing white shirt black pant holding pink purse,An Asian young woman wearing a white shirt and black pants is holding a pink purse
entailment,asian young woman wearing white shirt black pant holding pink purse,An Asian young woman wearing a white shirt and black pants is holding a pink purse
entailment,group men riding moving walkway,A group of men are riding a moving walkway
entailment,six men airport standing moving walkway,Six men in airport standing on moving walkway
entailment,person red jacket red hard hat stand near mountain,A person in a red jacket and a red hard hat stands near a mountain
entailment,kid work computer teacher help,Kids work at computers with a teachers help
entailment,man black shirt showing man orange shirt something sale,The man in the black shirt is showing the man in the orange shirt something that he has for sale
entailment,"lone person long black trench coat scarf carrying red bag go past apparently-closed cafe night text ""cafe de flo"" visible cafe canopy banner","A lone person in a long black trench coat and scarf and carrying a red bag goes past an apparently-closed cafe at night with the text ""CAFE DE FLO"" visible on the cafe canopy banner"
entailment,woman holding bag behind plantain,A woman holding bags behind plantains
entailment,three soccer player two orange one yellow running ball soccer field,Three soccer players two in orange one in yellow running for the ball on a soccer field
entailment,man sitting floor surrounded picture,A man is sitting on the floor and is surrounded by pictures
entailment,man sitting floor surrounded picture,A man is sitting on the floor and is surrounded by pictures
entailment,woman brown dress looking paper front class,a woman in a brown dress looking at papers in front of a class
entailment,classroom mostly woman shown presentation,A classroom of mostly women is being shown a presentation
entailment,swimmer performing breaststroke indoor swimming pool set competition,A swimmer is performing the breaststroke in an indoor swimming pool set up for a competition
entailment,band play tight quarter,Band plays in tight quarters
entailment,three woman sit together near woven wall,Three women sit together near woven walls
entailment,band playing stage club,A band playing on stage in a club
entailment,blond woman white shirt demonstrates talent crowd,A blond woman in a white shirt demonstrates her talents to a crowd
entailment,blond woman white shirt demonstrates talent crowd,A blond woman in a white shirt demonstrates her talents to a crowd
entailment,person full astronaut suit gear train underwater lab scuba diver assist,A person in full astronaut suit and gear trains in an underwater lab as a scuba diver assists
entailment,worker job scaffolding,A worker is doing a job on scaffolding
entailment,man get skateboard big rock,A man gets a skateboard up on a big rock
entailment,man get skateboard big rock,A man gets a skateboard up on a big rock
entailment,man wearing black pant ride along concrete ledge rollerblade,A man wearing black pants rides along a concrete ledge on rollerblades
entailment,game rugby 2 player attempting stop opponent catching ball midair,A game of rugby in which 2 players are attempting to stop there opponent from catching a ball in midair
entailment,elderly woman sitting chair one side room group musician including cellist guitar player side room group people sitting chair,An elderly women is sitting in a chair on one side of a room with a group of musicians including a cellist and guitar player and on the other side of the room a group of people are sitting on chairs
entailment,large number people watching men dressed kilt one thrown long pole,A large number of people are watching men dressed in kilts one of whom has thrown a long pole
entailment,man wearing kilt thrown large pole,A man wearing a kilt has thrown a large pole
entailment,kid front building sightseeing,Kids out in front of a building doing sightseeing
entailment,woman lying stomach white pillow cry,A woman is lying on her stomach on a white pillow and crying
entailment,woman red performing nun-chucks,Women in red are performing with nun-chucks
entailment,twisting turning roller coaster ride filled people,This is a twisting turning roller coaster ride filled with people
entailment,child playing soccer front large wooden door,Some children are playing soccer in front of a large wooden door
entailment,rock band stage immersed light show,Rock band on stage immersed in light show
entailment,sooner football player carrying ball trying avoid tackled,The Sooner football player carrying the ball is trying to avoid being tackled
entailment,woman black purse red coat sitting pillar concrete,A woman with a black purse and a red coat is sitting on a pillar of concrete
entailment,group people standing around smiling background people handmade sign,A group of people standing around smiling and in the background are more people and handmade signs
entailment,group people standing around smiling background people handmade sign,A group of people standing around smiling and in the background are more people and handmade signs
entailment,little boy shirt short sock on standing beach,A little boy with a shirt shorts and socks on standing on the beach
entailment,three woman talk next another woman sitting motorcycle,Three women talk to each other next to another woman sitting on a motorcycle
entailment,male wearing brown short black t-shirt bedroom foot desk talking phone,Male wearing brown shorts and black t-shirt in his bedroom with his feet on the desk talking on the phone
entailment,group uniformed officer street wearing mixture gas mask face shield,A group of uniformed officers in a street wearing a mixture of gas masks and face shields
entailment,street vendor preparing serving grilled food,Street vendors preparing and serving grilled food
entailment,man dressed surfing shirt blue white short skillfully guide yellow board multicolored sail crest ocean wave flipping process,A man dressed in a surfing shirt and blue and white shorts skillfully guides his yellow board with its multicolored sail over the crest of an ocean wave flipping over in the process
entailment,male windsurfer surfing blue wave yellow surfboard red white sail look though fall water suspended air sideways,A male windsurfer surfing on some blue waves with his yellow surfboard and red and white sail it looks as though he is about to fall into the water because he is suspended in the air sideways
entailment,crowd watching duo blue dance stage,A crowd watching a duo in blue dance on a stage
entailment,man using look fax machine,A man is using what looks to be a fax machine
entailment,child blue white striped shirt cross arm smile standing red carpeted stair,A child in a blue and white striped shirt crosses his arms and smiles while standing on red carpeted stairs
entailment,asian man walk three-wheeled pedal card fully white bag,An Asian man walks a three-wheeled pedal card fully of white bags
entailment,asian man praying buddhist temple,An Asian man is praying at a Buddhist temple
entailment,band performing local bar club,A band performing at a local bar or club
entailment,two young men climb tree overlooking rural setting one far limb clutching white helmet,Two young men climb a tree overlooking a rural setting with one of them out far on a limb and clutching a white helmet
entailment,man look ipad subway beautiful woman read book,A man looks at an iPad on a subway while a beautiful women reads a book
entailment,young man straw hat jean plaid shirt sweep dust stone step front stone building,A young man in a straw hat jeans and a plaid shirt sweeps dust from stone steps in front of a stone building
entailment,woman sits market sell good dog,A woman sits in a market where she sells goods with her dog
entailment,two worker leaf blower blow orange leaf patch grass next wet sidewalk,Two workers with leaf blowers blow orange leaves off patches of grass next to a wet sidewalk
entailment,small boy wearing blue shirt play kiddie pool,A small boy wearing a blue shirt plays in the kiddie pool
entailment,african walking dirt road straw hut background,Africans are walking down a dirt road with straw huts in the background
entailment,men work city street,Men work on a city street
entailment,dark-skinned man wearing green cap backwards head grin crowd,A dark-skinned man wearing a green cap backwards on his head grins in a crowd
entailment,fat woman wearing faint blue top blowing soap bubble,A fat woman wearing faint blue top is blowing soap bubble
entailment,man swimming little girl wearing pink life jacket indoor pool,A man is swimming with a little girl wearing a pink life jacket in an indoor pool
entailment,man chopping wood axe,Man chopping wood with an axe
entailment,older gentleman wearing hat walking crutch next busy street,An older gentleman wearing a hat is walking on crutches next to a busy street
entailment,two worker stretch canvas advertising billboard free range chicken appended billboard,Two workers stretch the canvas of the advertising billboard for free range chickens to be appended on a billboard
entailment,two worker stretch canvas advertising billboard free range chicken appended billboard,Two workers stretch the canvas of the advertising billboard for free range chickens to be appended on a billboard
entailment,young cowboy riding bucking bronco arena,A young cowboy is riding bucking bronco in an arena
entailment,young man wearing t-shirt say joplin play guitar front large amplifier,A young man wearing a T-shirt that says Joplin plays the guitar in front of a large amplifier
entailment,elderly man smiling sitting front row soda can,An elderly man is smiling while sitting in front of a row of soda cans
entailment,toddler sitting next another girl slightly older using bubble machine blow large bubble air,A toddler sitting next to another girl who is slightly older is using a bubble machine to blow a large bubble into the air
entailment,two men standing freshly razed field boundary forest bulldozer sits idling nearby,Two men are standing in a freshly razed field at the boundary of a forest while a bulldozer sits idling nearby
entailment,two soccer player going ball,Two soccer players are going after the ball
entailment,elderly man talking young boy table produce,An elderly man talking to a young boy by a table of produce
entailment,guitarist performs rocking solo,The guitarist performs a rocking solo
entailment,man plaid shirt staring distance,Man with plaid shirt staring off into the distance
entailment,group people mostly straw hat follow man onto beach covered many large rock,A group of people mostly in straw hats follow a man onto a beach covered with many large rocks
entailment,longeared dog running grass,A longeared dog running in the grass
entailment,guy black jacket standing hand checkered rectangle,The guy in the black jacket is standing on his hand on a checkered rectangle
entailment,man stand one hand street crowd watch,A man stands on one hand in the street while a crowd watches
entailment,little girl pointy pigtail sitting sand beach,A little girl with pointy pigtails is sitting in the sand on the beach
entailment,man gray shirt green tie working computer office desk,A man in a gray shirt and green tie is working with his computer at his office desk
entailment,man riding bicycle street,A man is riding a bicycle in the street
entailment,guy rollerblade sliding across rail,A guy on Rollerblades sliding across a rail
entailment,young boy play pile rock,A young boy plays on a pile of rocks
entailment,one man cutting ice cold day,One man cutting through ice on a cold day
entailment,three dog run grass wearing colored shirt,Three dogs run through the grass while wearing colored shirts
entailment,man pinstriped suit walk street nt notice quirky poster left,A man in a pinstriped suit walks down the street and does nt notice the quirky poster on his left
entailment,woman wearing gray jacket visibly laughing seated next woman wearing dark blue sweater smirking,A woman wearing a gray jacket and visibly laughing is seated next to a woman who is wearing a dark blue sweater and is smirking
entailment,woman blue hat blue red jacket setting camera tripod,A woman with a blue hat and blue and red jacket setting up a camera on a tripod
entailment,person ride motorbike dirt path surrounded tree,A person rides a motorbike on a dirt path surrounded by trees
entailment,man grab crotch political demonstration,a man grabs his crotch during a political demonstration
entailment,dog cow play together inside fence,A dog and a cow play together inside the fence
entailment,young man wearing white shirt prepares hotdog small grill,A young man wearing a white shirt prepares hotdogs on a small grill
entailment,people looking reflection reflection city long irregular shaped mirror,People looking at their reflection and the reflection of a city in a long irregular shaped mirror
entailment,small child riding red wagon,A small child is riding in a red wagon
entailment,girl blue shirt hugging girl also blue shirt,A girl in a blue shirt hugging a girl also in a blue shirt
entailment,three male one female posing photograph snow ground mountain covered green tree snow background,Three males and one female are posing for a photograph with snow on the ground and mountains covered with green trees and snow in the background
entailment,standing outside building,She is standing outside a building
entailment,"three people wearing black blindfold near ""salvar planeta"" sign","Three people wearing black blindfolds near a ""Salvar O Planeta"" sign"
entailment,man spraying water onto former piece architecture taken piece machinery,A man spraying water onto a former piece of architecture that is being taken down by a piece of machinery
entailment,demolition crane tearing left building man standing platform spraying water,A demolition crane tearing down what is left of a building with a man standing on a platform spraying water
entailment,young blond girl eating frozen snack sitting bench next red stroller,A young blond girl is eating her frozen snack while sitting on a bench next to a red stroller
entailment,group people building gingerbread house,A group of people building gingerbread houses
entailment,group people sitting knitting,A group of people sitting and knitting
entailment,young woman wearing yellow sweater black pant ice skating outdoors,A young woman wearing a yellow sweater and black pants is ice skating outdoors
entailment,young lady group younger girl watching group military men drive road parade,A young lady and group of younger girls watching a group of military men drive down the road at a parade
entailment,woman standing front large tank aquarium turn around look photographer,A woman standing in front of a large tank at an aquarium turns around to look at the photographer
entailment,boy sport themed pajama front christmas tree,A boy in sports themed pajamas is in front of a Christmas tree
entailment,young man wearing hoodie pant athletic shoe sitting red lounge chair watching hi-def tv,A young man wearing a hoodie pants and athletic shoes is sitting on a red lounge chair and watching hi-def tv
entailment,little boy playing outside cement,A little boy playing outside on the cement
entailment,woman running park listening music,Woman running in a park while listening to music
entailment,two hockey player opposing team one red white jersey one blue black jersey standing rink,Two hockey players on opposing teams one in a red and white jersey and one in a blue and black jersey are standing on the rink
entailment,people hurrying get work busy city,People hurrying to get to work in a busy city
entailment,lady blue white tube top take picture disposable camera another lady bag flash piece sign background,A lady in a blue and white tube top takes her own picture with a disposable camera while another lady with a bag flashes a piece sign in the background
entailment,man preparing bat baseball game,A man preparing to bat in a baseball game
entailment,woman blue dress carrying black purse ride scooter street,Woman in a blue dress and carrying a black purse rides a scooter down the street
entailment,woman red shirt white skirt playing tennis,A woman in a red shirt and white skirt playing tennis
entailment,tennis player blue short white shirt making aggressive backhand swing towards tennis ball,A tennis player in blue shorts and a white shirt making an aggressive backhand swing towards the tennis ball
entailment,nighttime street scene restaurant,A nighttime street scene of a restaurant
entailment,man gray sweatshirt using power saw,A man in a gray sweatshirt using a power saw
entailment,female marathon runner wearing red headband red tank top black short jogging paved road,A female marathon runner wearing a red headband a red tank top and black shorts jogging down a paved road
entailment,group people black outfit drinking beer,A group of people in black outfits drinking beer
entailment,three woman dressed ninja costume,Three women are dressed in ninja costumes
entailment,group people 4th july celebration one man standing stage american flag colored decoration around him,A group of people at a 4th of july celebration with one man standing on a stage with american flag colored decorations around him
entailment,female beach volleyball player either side net one looking spike ball teammate watch blue sky background,Female beach volleyball players on either side of a net with one looking to spike the ball as her teammate watches with the blue sky in the background
entailment,crowd two male dressed different cultural attire playing drum,A crowd and two males dressed in different cultural attire playing the drums
entailment,crowd two male dressed different cultural attire playing drum,A crowd and two males dressed in different cultural attire playing the drums
entailment,two dog playing catch field,Two dogs are playing catch in a field
entailment,man child exhibit booth looking something,Man and a child at an exhibit booth looking at something
entailment,windsurfer catching air water streaming board,A windsurfer catching air with water streaming off of the board
entailment,many people decided take rest step,Many people have decided to take a rest on the steps
entailment,man standing tip toe front two people sitting car,A man is standing on his tip toes in front of two people sitting in the car
entailment,elderly woman white jacket walking past brick wall using cain support herself,An elderly woman in a white jacket walking past a brick wall using a cain to support herself
entailment,group fireman official prepare turn car right side crash,A group of firemen and officials prepare to turn a car right side after a crash
entailment,woman apron looking bread,A woman in an apron is looking for bread
entailment,two men table drink,Two men at a table having drinks
entailment,girl pink sundress push scooter past row orange construction barrel,A girl in a pink sundress pushes a scooter past a row of orange construction barrels
entailment,child sitting grass concrete storm drain,A child is sitting on the grass by a concrete storm drain
entailment,man playing drum band,A man is playing drums with a band
entailment,couple walking street,A couple walking down the street
entailment,woman fell water riding wakeboard,A woman fell in the water after riding a wakeboard
entailment,right leg brace young boy lie couch using cellphone,Right leg in a brace a young boy lies on the couch while using his cellphone
entailment,girl wearing khaki red sweatshirt jumping air forest,A girl wearing khakis and a red sweatshirt is jumping in the air while she is in the forest
entailment,boy swing,A boy in a swing
entailment,dark headed woman picking green flower large bucket full them,A dark headed woman picking out a green flower from a large bucket full of them
entailment,mass people looking moving general direction,a mass of people looking and moving in the same general direction
entailment,bmx rider midair dirt trail,A BMX rider is in midair while on a dirt trail
entailment,six male four shirt two without taken break construction work building,Six males four with shirts and two without have taken a break from their construction work on a building
entailment,young couple sitting black chair smiling,A young couple sitting in a black chair smiling
entailment,man colorful shirt lady white blouse sign copy book people,A man in a colorful shirt and a lady in a white blouse sign copies of books for people
entailment,two construction worker working front wall bunch name carved it,Two construction workers are working in front of a wall which has a bunch of names carved into it
entailment,man standing inside building construction filled brick various tool,A man is standing inside a building under construction filled with bricks and various tools
entailment,brown dog middle line dog chasing dirty tennis ball dirt,A brown dog is in the middle of a line of dogs chasing a dirty tennis ball over dirt
entailment,pretty spring tree shown man standing hand hip large tree trunk front picture,Pretty spring trees are shown with a man standing with his hands on his hips and a large tree trunk in the front of the picture
entailment,man standing alone park,A man standing alone in a park
entailment,person lie grassy area near building,A person lies in a grassy area near a building
entailment,two small child walk away field,Two small children walk away in a field
entailment,boy red girl pink walking low cut field,A boy in red and a girl pink are walking through a low cut field
entailment,several people bike riding,several people are bike riding
entailment,man long red-hair brown shirt plaid pant sell fruit market,A man with long red-hair a brown shirt and plaid pants sells fruit in a market
entailment,two skateboarder one wearing black t-shirt wearing white t-shirt race other,Two skateboarders one wearing a black t-shirt and the other wearing a white t-shirt race each other
entailment,smiling woman man seated front microphone music studio,A smiling woman and man are seated in front of a microphone in a music studio
entailment,biker wearing glass backpack ride near fountain,A biker wearing glass and a backpack rides near a fountain
entailment,woman stand smiling holding stuffed cat,A woman stands smiling while holding a stuffed cat
entailment,boy play trumpet performance band,A boy plays his trumpet during a performance with his band
entailment,fighter jet plane landed outside notre dame cathedral night,A fighter jet plane is landed outside Notre Dame cathedral at night
entailment,couple kiss somewhere,A couple about to kiss somewhere
entailment,ballerina standing toe one food one arm air one leg lifted behind her,A ballerina standing on the toes of one food with one arm up in the air and one leg lifted behind her
entailment,man wearing black cap suspended air swing child swinging swing set,A man wearing a black cap is suspended in the air on a swing as children are swinging on a swing set
entailment,woman sitting sort craft work another person operates large wooden loom device background,A woman is sitting down doing some sort of craft work while another person operates a large wooden loom device in the background
entailment,train conductor coverall standing door trail,A train conductor in coveralls is standing in the door of the trail
entailment,dog run race track,The dogs run a race at the track
entailment,performer wearing 2 hat scary mask black white robe,Performer who is wearing 2 hats a scary mask and a black and white robe
entailment,four entertainer dressed roman style garb performing outdoor theater,Four entertainers dressed in Roman style garb are performing at an outdoor theater
entailment,young white girl standing street front storefront dressed red hoop decorated card symbol,A young white girl is standing on the street in front of a storefront dressed up in red with a hoop decorated with card symbols
entailment,off-roading driver tipped truck,This off-roading driver has tipped his truck
entailment,man khaki jacket ball cap walk street,A man in a khaki jacket and ball cap walks down the street
entailment,"speaking woman podium phrase ""armenian genocide"" written it flanked priest men suit","A speaking woman at a podium has the phrase ""Armenian Genocide"" written on it flanked by priests and men in suits"
entailment,four young child appear image wearing pant shirt lounge room,Four young children appear in this image wearing pants and shirts while they lounge in the room
entailment,man chair laughing talking others handling book,Man in chair laughing and talking to others while handling books
entailment,motorcycle rider going bump,Motorcycle rider going over a bump
entailment,two bearded men sit side side,Two bearded men sit side by side
entailment,five individual standing grass next brick building holding string instrument,Five individuals standing on grass next to a brick building holding their own string instrument
entailment,small boy running grassy area,The small boy is running through a grassy area
entailment,two people bicycle path separated small mountain,Two people bicycle on a path separated by small mountains
entailment,four child sitting table eating breakfast,Four children are sitting at a table eating breakfast
entailment,woman wearing white coat ski snowy hill,A woman wearing a white coat skis down a snowy hill
entailment,woman red jacket sunglass smile camera another woman unloads ski vehicle,A woman in a red jacket and sunglasses smiles at the camera while another woman unloads skis from a vehicle
entailment,sled dog headed towards another group sled dog one loose,Sled and dogs headed towards another group of sled dogs with one loose
entailment,sled dog headed towards another group sled dog one loose,Sled and dogs headed towards another group of sled dogs with one loose
entailment,two men wrestling; one maple leaf canadian flag uniform,Two men are wrestling; one has the maple leaf of the Canadian flag on his uniform
entailment,lady teacher warning student behavior museum setting inviting quite,A lady teacher warning her students about their behavior in a museum setting and inviting them to be quite
entailment,blue red yellow white dominant color picture two police vehicle outside look like smoke roll playing vehicle motorcycle two car 6 people picture,Blue red yellow and white are the dominant colors of a picture of two police vehicles outside of what looks like a smoke roll playing vehicle a motorcycle in between the two cars with 6 people in the picture
entailment,group swimmer jump pool,A group of swimmers jump into a pool
entailment,two boy blond-hair wearing striped shirt bed,Two boys with blond-hair wearing striped shirts on a bed
entailment,two men worker gear colorful hard hat standing board appears large ship next large machinery,Two men in workers gear and colorful hard hats standing on board what appears to be a large ship next to some very large machinery
entailment,fan dressed green yellow major sporting event,Fans are dressed in green and yellow for a major sporting event
entailment,chef cutting piece fish chef knife,A chef is cutting a piece of fish with a chefs knife
entailment,female guitarist playing stage,A female guitarist is playing on stage
entailment,man scale rock climbing wall,A man scales a rock climbing wall
entailment,two police officer yellow reflective jacket standing shopping zone conversation,Two police officers in yellow reflective jackets are standing in a shopping zone having a conversation
entailment,construction worker standing upon wooden bridge,Construction workers are standing upon on a wooden bridge
entailment,woman getting face painted parade,A woman getting her face painted for a parade
entailment,three men dressed suit tie clasp raised hand standing front corporate logo,Three men dressed in suits and ties clasps their raised hands while standing in front of corporate logos
entailment,two middle-aged police officer watch parking lot night,Two middle-aged police officers watch over a parking lot at night
entailment,person trick snowboard,A person doing a trick on a snowboard
entailment,snowboarder grinding long concrete rail,A snowboarder is grinding down a long concrete rail
entailment,woman young girl sitting smiling,A woman and a young girl are sitting down and smiling
entailment,2 woman 2 girl crossing road,2 women and 2 girls crossing the road
entailment,group people sight seeing taking picture,A group of people are sight seeing and taking pictures
entailment,gentleman standing step getting picture taken girl wearing dress,A gentleman standing on steps getting his picture taken by a girl wearing a dress
entailment,crowd people looking something outside gap store,A crowd of people is looking at something outside of a Gap store
entailment,little boy playing two rubber chicken,A little boy playing with two rubber chickens
entailment,man puffy yellow jacket ski mountain,Man in puffy yellow jacket on skis on a mountain
entailment,woman black white dress carrying green plastic laundry basket front apartment building,A woman with a black and white dress on is carrying a green plastic laundry basket in front of an apartment building
entailment,two dog playing catch red frisbee,The two dogs are playing catch with a red Frisbee
entailment,many people large room lot furniture tag them,There are many people in a large room with a lot of furniture with tags on them
entailment,four men young boy table set wood craft,Four men and a young boy are at a table set up for wood crafts
entailment,woman attends laundry laundromat,A woman attends to her laundry in a laundromat
entailment,bear facing mouth wide open,The bears are facing each other with their mouths wide open
entailment,man lead way race,A man leads the way in a race
entailment,child play pool,The children play in the pool
entailment,motocross rider ride air bar,A motocross rider rides in the air over a bar
entailment,man black hat standing street playing electric guitar singing,A man in a black hat standing on the street while playing an electric guitar and singing
entailment,guy gettin lot air skateboard skatepark,A guy gettin lots of air on a skateboard at a skatepark
entailment,biker blue jacket black pant white helmet driving dirt people watch,A biker with a blue jacket black pants and white helmet driving on dirt while people watch
entailment,elderly people playing instrument park,Some elderly people are playing instruments in a park
entailment,child surrounded field sunflower,A child is surrounded by a field of sunflowers
entailment,dog yawn,Dog yawns
entailment,young girl standing kitchen holding green bib,A young girl is standing in a kitchen holding a green bib
entailment,boat pear people boarding disembarking boat,A boat pear with people boarding and disembarking some boats
entailment,tourist waiting outside home visit,Tourists waiting outside of a home to visit
entailment,large black white dog licking smaller white black dog growling,A large black and white dog is licking a smaller white and black dog who is growling
entailment,bicycle rider wearing racing gear pedal yellow bike past wire fence edge field stand tree background,A bicycle rider wearing racing gear pedals a yellow bike past the wire fence at the edge of a field with a stand of trees in the background
entailment,white male office setting wearing gray dress shirt black dress pant black dress shoe jump roping smiling,A white male in and office setting wearing a gray dress shirt and black dress pants with black dress shoes is jump roping and smiling
entailment,male prosthetic leg diving volleyball,A male with a prosthetic leg diving for a volleyball
entailment,man skating trick graffiti-filled stair,A man does a skating trick off of graffiti-filled stairs
entailment,two woman tank top drinking,Two women in tank tops are drinking
entailment,crowd people stadium style seating appear disinterested venue,A crowd of people in stadium style seating appear disinterested in the venue
entailment,old man cowboy hat cowboy boot blue jean stand next cabin look distance sun set background,An old man with a cowboy hat cowboy boots and blue jeans stands next to a cabin and looks off into the distance as the sun sets in the background
entailment,group young men dumping soil onto ground backyard,A group of young men are dumping soil onto the ground of their backyard
entailment,two men working together empty barrel content,Two men are working together to empty the barrel of its contents
entailment,man look mysterious blue shirt red truck company called wilbert,A man looks mysterious in a blue shirt and a red truck for a company called Wilbert
entailment,man sits doorway barber shop,Man sits at the doorway of barber shop
entailment,young man orange shirt maneuver skateboard top ramp,A young man in an orange shirt maneuvers a skateboard at the top of a ramp
entailment,three asian men running track holding hand large gathering people watch them,Three Asian men are running down a track holding hands while a large gathering of people watches them
entailment,girl green coat walk rural road playing flute,A girl in a green coat walks down a rural road playing a flute
entailment,runner pose picture friend parking lot,A runner poses for a picture with friends in a parking lot
entailment,boy woman top large rock sunset,A boy and a woman are on top of large rocks at sunset
entailment,two sweet young girl ice skate hand holding get ready begin performance ice,Two sweet young girls on ice skates hands up and holding on to each other get ready to begin their performance on the ice
entailment,white man taking photo front water,A white man taking a photo in front of water
entailment,man bright shirt carrying fallen branch,A man in bright shirt carrying a fallen branch
entailment,man wearing blue pant white helmet green-striped shirt shown ski midair blue sky single puffy cloud,A man wearing blue pants a white helmet and a green-striped shirt is shown on skis in midair against a blue sky with a single puffy cloud
entailment,picture two men playing band one playing drum one playing xylophone type instrument dark room two unrecognizable people watching background,Picture of two men playing in a band one playing the drums and one playing a xylophone type of instrument in a dark room with two unrecognizable people watching in the background
entailment,adult child share looking something young lady stand side,Adults and children share in the looking at something and some young ladies stand to the side
entailment,adult child share looking something young lady stand side,Adults and children share in the looking at something and some young ladies stand to the side
entailment,young boy standing outside near water fountain built ground squirting water,Very young boy is standing outside near a water fountain that is built into the ground and is squirting water
entailment,two car one red one blue race tight competitive nature fan stand watch,Two cars one red and one blue race each other in a very tight and competitive nature as fans stand by and watch
entailment,two car one red one blue race tight competitive nature fan stand watch,Two cars one red and one blue race each other in a very tight and competitive nature as fans stand by and watch
entailment,person green backpack riding bike road,A person with a green backpack is riding a bike down the road
entailment,woman blue striped shirt talking someone street,A woman in a blue striped shirt is talking to someone on the street
entailment,group people jacket hat kneeling outside posing picture one dog leash,A group of people in jackets and hats are kneeling outside posing for a picture each one with their dog by them on a leash
entailment,man racing quad dirt racetrack,Man racing a quad on a dirt racetrack
entailment,blond woman looking camera brunette woman holding front wall several piece art it,A blond woman is looking at a camera that a brunette woman is holding in front of a wall with several pieces of art on it
entailment,boy wearing shirt simpson character ralph wiggum play nintendo d sister,A boy wearing a shirt with the Simpsons character Ralph Wiggum plays a Nintendo DS with his sister
entailment,player white dribble ball player orange try stop him,The player in the white dribbles the ball while the player in the orange tries to stop him
entailment,two men playing basketball game,Two men are playing during a basketball game
entailment,two little white dog running,Two little white dogs running
entailment,railroad worker working track nighttime,railroad workers working on the tracks at nighttime
entailment,soccer player playing night game ball air two team fight it,Soccer players are playing a night game and the ball is in the air while the two teams fight for it
entailment,scruffy man standing front red shopping cart filled box,A scruffy man is standing in front of a red shopping cart filled with boxes
entailment,woman wearing formal colorful clothing seems dancing,A woman wearing very formal colorful clothing and she seems to be dancing
entailment,man glass wearing tuxedo corsage stand near man suit formal event,A man with glasses wearing a tuxedo and corsage stands near a man in a suit at a formal event
entailment,man draw caricature woman,A man draws a caricature of a woman
entailment,many roller derby player skating around rink,Many roller derby players skating around the rink
entailment,people mainly woman 2 referee skating fiercely roller derby match,People mainly women and 2 referees are skating fiercely during a roller derby match
entailment,number eight rollerskater taking lead pulling away black red dressed opponent,The number eight rollerskater is taking the lead and pulling away from her black and red dressed opponents
entailment,man dressed black white standing side street eating ice cream cone,A man dressed in black and white is standing on the side of the street eating an ice cream cone
entailment,young man white hat playing golf older man wearing blue long-sleeved shirt khaki,A young man in a white hat is playing golf with an older man wearing a blue long-sleeved shirt and khakis
entailment,two men spar martial art gear,Two men spar in martial arts gear
entailment,man woman setup camera,A man and woman setup a camera
entailment,two child looking telescope city street boy using step ladder see eyeglass,Two children are looking through a telescope on a city street and the boy is using a step ladder to see through the eyeglass
entailment,two individual use photo kiosk,Two individuals use a photo kiosk
entailment,young child play beach next empty chair,A young child plays on a beach next to an empty chair
entailment,woman standing front wall holding bud light shirt tied semi-halter,A woman standing in front of a wall holding a can of Bud Light with her shirt tied into a semi-halter
entailment,man stand load box near pizza restaurant,A man stands by a load of boxes near a pizza restaurant
entailment,man tan jacket full grocery bag crossing street,A man with a tan jacket with a full grocery bag is crossing the street
entailment,large crowd gathered outside one woman yelling,A large crowd is gathered outside and one woman is yelling
entailment,lot people gathered front building,Lot of people are gathered in front of a building
entailment,medical worker examines young girl,An medical worker examines a young girl
entailment,girl black sweater jean pours water empty soda bottle,A girl in a black sweater and jeans pours water into an empty soda bottle
entailment,men playing rugby covered mud,Men are playing rugby while covered in mud
entailment,woman hooded type coat holding golden colored axe,A woman in a hooded type coat is holding a golden colored axe
