label,final,fullnopunc
neutral,group african american getting ready eat,A group of African Americans getting ready to eat
neutral,group african american getting ready eat,A group of African Americans getting ready to eat
neutral,group people standing sitting field grass,Group of people standing and sitting in a field of grass
neutral,two people walking path branch neighboring tree overhead,Two people are walking through a path with branches from neighboring trees overhead
neutral,cheerleader standing football field,Cheerleaders standing on a football field
neutral,young woman siting park bench sun,a young woman siting on a park bench in the sun
neutral,woman carrying large package head walk front building plastered portuguese poster advertising concert,A woman carrying a large package on her head walks in front of a building plastered with Portuguese posters advertising a concert
neutral,crowd cheerleader dressed red white blue smile pas rolled t-shirt full stadium people,Crowd cheerleaders dressed in red white and blue smile as they pass out rolled up t-shirts to a full stadium of people
neutral,brown dog race field,A brown dog races through a field
neutral,dog running long grass housing development behind it,A dog running in long grass a housing development behind it
neutral,vietnamese woman wearing gray top carry large clear bag grocery using stick balance everything shoulder,A Vietnamese woman wearing a gray top carries large clear bags of groceries using a stick to balance everything on her shoulder
neutral,two girl feeding horse apple,Two girls feeding a horse an apple
neutral,man playing cricket,A man playing cricket
neutral,man blue jogging suit running sidewalk front painting,A man in a blue jogging suit is running on the sidewalk in front of a painting
neutral,basketball player red uniform trying make basket blocked opposing team,A basketball player in a red uniform is trying to make a basket but is being blocked by the opposing team
neutral,one man shirtless woman clothed jumping water,One man shirtless and a woman clothed jumping in the water
neutral,person walk outside carrying bag young girl pink walk behind her,A person walks outside carrying a bag while a young girl in pink walks behind her
neutral,young boy using spatula handle meat grill,A young boy using a spatula to handle meat on a grill
neutral,man making phone call,A man is making a phone call
neutral,woman taking picture man,A woman is taking a picture of a man
neutral,man ducking red tulip flower field,A man is ducking down between the red tulips in a flower field
neutral,lady dressed costume posing axe middle wood,A lady dressed in a costume is posing with an axe in the middle of the woods
neutral,two people connected rope wearing bright orange helmet sitting rocky crag high mountain,Two people connected to ropes wearing bright orange helmets are sitting on a rocky crag high in the mountains
neutral,woman lowering ballast boat,A woman lowering ballast on a boat
neutral,two hiker backpacking snow slope,Two hikers are backpacking up a snow slope
neutral,dark-skinned person crouched painting sign,A dark-skinned person crouched while painting a sign
neutral,bald person green clothing stand front brick wall,A bald person in green clothing stands in front of a brick wall
neutral,man walking brick sidewalk business suit reading paper smoking cigar woman wearing sunglass walking behind left,Man walking down a brick sidewalk in a business suit reading a paper and smoking a cigar with a woman wearing sunglasses walking behind him to his left
neutral,young man playing blue guitar,A young man is playing a blue guitar
neutral,man wearing black pant helmet riding brown horse,A man wearing black pants and a helmet is riding a brown horse
neutral,people waiting line snowstorm,People waiting in line in a snowstorm
neutral,child nap floor others stand by,Children nap on a floor while others stand by
neutral,woman wearing white black carry serving tray,A woman wearing white and black carries a serving tray
neutral,girl playing soccer green field tree background,A girl playing soccer in a green field with some trees in the background
neutral,black dog running marsh-like area,A black dog is running through a marsh-like area
neutral,guy bright green hoodie crossing crosswalk looking accident car bike,A guy in a bright green hoodie is crossing a crosswalk while looking at an accident between some cars and a bike
neutral,three guy red uniform celebrating goal soccer game,Three guys in red uniforms celebrating a goal in a soccer game
neutral,young boy adult man looking duck pond,A young boy and an adult man looking at ducks in a pond
neutral,young boy adult man looking duck pond,A young boy and an adult man looking at ducks in a pond
neutral,young woman dressed black attache bag full flower bicycle,A young woman dressed in black attaches bags full of flowers to a bicycle
neutral,two men interacting sort mechanical contraption mounted wall,Two men are interacting with some sort of mechanical contraption that is mounted on a wall
neutral,two men interacting sort mechanical contraption mounted wall,Two men are interacting with some sort of mechanical contraption that is mounted on a wall
neutral,group adult standing child sport attire kneeling ground,A group of adults standing up with children in sports attire kneeling on the ground
neutral,man black shirt cross road cellphone another man laying ground lady background watch,A man in a black shirt is about to cross the road while on his cellphone another man is laying on the ground while a lady in the background watches
neutral,man beard talking cellphone standing next someone lying street,A man with a beard is talking on the cellphone and standing next to someone who is lying down on the street
neutral,girl black pant exercise,A girl in black pants doing exercises
neutral,man blue t-shirt taking picture woman umbrella walk behind him,A man in a blue t-shirt is taking a picture while a woman with an umbrella walks behind him
neutral,two men stand near piece large machinery,Two men stand near a piece of large machinery
neutral,two men help cut sheet plastic,Two men help each other cut a sheet of plastic
neutral,two girl aboard amusement park ride,Two girls aboard an amusement park ride
neutral,woman blue hat taking photo area covered brush,A woman with a blue hat is taking photos in an area covered in brush
neutral,woman blue hat taking photo area covered brush,A woman with a blue hat is taking photos in an area covered in brush
neutral,two boy running clothes stretching,Two boys in running clothes stretching
neutral,three woman sit table taking note three identical magazine,Three women sit at a table taking notes from three identical magazines
neutral,soccer player wearing red uniform walk field game near parking lot,a soccer player wearing a red uniform walks off the field after a game near a parking lot
neutral,bald man white shirt watch eating food drinking wine,A bald man with a white shirt and watch eating food and drinking wine
neutral,three child two boy girl playing swing playground residential house background,Three children two boys and a girl are playing with the swings on a playground with residential houses in the background
neutral,rocker standing one foot stage holding microphone attached stand head,A rocker standing with one foot on the stage holding the microphone attached to the stand over his head
neutral,expert snowboard trying new trick,Expert snowboard is trying a new trick
neutral,skateboarder trick midair,A skateboarder does a trick in midair
neutral,young person black next older person black white polka dot,Young person in black next to an older person in black and white polka dot
neutral,two young girl show print line drawing animal,Two young girls show prints of a line drawing of an animal
neutral,two woman reading one woman magazine dior ad back it woman reading fro hard cover book,Two women are reading one woman has a magazine with a Dior ad on the back of it while the other woman is reading fro ma hard cover book
neutral,several adult look young girl play ball pit,Several adults look on while a young girl plays in a ball pit
neutral,"blond-haired girl wearing bicycle helmet black t-shirt read ""twizzlers"" printed dog tag necklace around neck","Blond-haired girl wearing a bicycle helmet a black t-shirt that reads ""Twizzlers"" and a printed dog tag necklace around her neck"
neutral,fireman stand outside firetruck light on,Firemen stand outside of their firetruck with all its lights on
neutral,man dressed white pant blue shirt standing ledge snow,This man dressed in white pants and blue shirt is standing on a ledge in the snow
neutral,crowd watching skateboarder,A crowd watching a skateboarder
neutral,man holding briefcase subway,A man holding a briefcase on a subway
neutral,young barefoot girl wearing helmet walk mossy covered fallen tree,A young barefoot girl wearing a helmet walks down a mossy covered fallen down tree
neutral,two kid running past dinosaur wood,Two kids running past a dinosaur in the woods
neutral,drummer wearing plaid shirt jean purple bang drum,A drummer wearing a plaid shirt jeans and a purple had bangs his drum
neutral,man white playing basketball man blue,The man in white is playing basketball against the man in blue
neutral,two identical brown dog side side holding something white mouth,Two identical brown dogs side by side holding something white in both their mouths
neutral,two identical brown dog side side holding something white mouth,Two identical brown dogs side by side holding something white in both their mouths
neutral,man red raincoat looking opposite site camera,A man in a red raincoat is looking to the opposite site of the camera
neutral,man jumping rusty fence blue bicycle,Man jumping over a rusty fence on a blue bicycle
neutral,woman black hooded sweatshirt walking large dog,A woman in a black hooded sweatshirt walking with a large dog
neutral,woman child wearing red outfit walking street,a woman and a child both wearing red outfits walking up a street
neutral,security officer working outside,Security officer working outside
neutral,cyclist ride wooded path,The cyclist rides on a wooded path
neutral,cyclist ride wooded path,The cyclist rides on a wooded path
neutral,cyclist ride wooded path,The cyclist rides on a wooded path
neutral,african woman walking field,African woman walking through field
neutral,african person standing wheat field,An African person standing in a wheat field
neutral,wet golden retriever walking lake,a wet golden retriever is walking through a lake
neutral,many people sit stand outside large brick building,Many people sit some stand outside of a large brick building
neutral,man wearing red sunglass carrying two camera,A man wearing red sunglasses is carrying two cameras
neutral,two woman walking near tree warm dark-colored garment one hat one upraised collar,Two women walking near some trees in warm dark-colored garments one with a hat one with an upraised collar
neutral,barefoot man orange shirt short baseball cap sitting open tailgate silver pickup truck,A barefoot man in an orange shirt shorts and a baseball cap is sitting on the open tailgate of a silver pickup truck
neutral,person sitting edge rock cliff,A person is sitting on the edge of a rock cliff
neutral,man boy white dog looking display postcard,A man boy and a white dog are looking at a display of postcards
neutral,man dressed light blue shirt dumping item bin another bin standing room full food donation,A man dressed in a light blue shirt dumping items from a bin into another bin while standing in a room full of food donations
neutral,two child work together project table,Two children work together on a project at a table
neutral,worker preparing fish sold market,A worker is preparing fish to be sold at a market
neutral,man afro bandanna playing electric guitar,A man with an afro and bandanna playing electric guitar
neutral,young lady squatting hillside sipping drink one white purse talking picture,A young ladies squatting at hillside sipping on a drink the other one with the white purse is talking pictures
neutral,young boy wearing suit top hat holding hand girl green dress,A young boy wearing a suit and top hat is holding hands with a girl in a green dress
neutral,boy beige shirt sleeping car,a boy in a beige shirt is sleeping in a car
neutral,two boy front soda machine,Two boys in front of a soda machine
neutral,man walking small pug,Man walking a small pug
neutral,three people sitting table one woman speaking people listening them,Three people sitting on a table one woman is speaking and people are listening to them
neutral,child hug birdhouse,A child hugs a birdhouse
neutral,young lady giving old man hug,The young lady is giving the old man a hug
neutral,three people posing camera,Three people posing for a camera
neutral,asian woman dressed black blouse knee length pant waling across wet street holding collapsed umbrella,An Asian woman dressed in a black blouse and knee length pants is waling across a wet street holding a collapsed umbrella
neutral,man plaid shirt sings microphone playing acoustic guitar,Man in plaid shirt sings into microphone while playing an acoustic guitar
neutral,couple stand top flight outdoor stair kissing one another,A couple stands at the top of a flight of outdoor stairs kissing one another
neutral,man wearing shite short-sleeved shirt kiss woman wearing light pink jacket standing public street,A man wearing a shite short-sleeved shirt kisses a woman wearing a light pink jacket while standing on a public street
neutral,little boy watch stroller older boy yellow balloon wanders step away fair like setting,A little boy watches from his stroller as an older boy with a yellow balloon wanders a few steps away in a fair like setting
neutral,walker concrete boardwalk blue sky,Walkers on a concrete boardwalk under a blue sky
neutral,young african boy skipping rock,A young african boy skipping rocks
neutral,dog hide tall grass along rocky shore,A dog hides in the tall grasses along a rocky shore
neutral,two student jumping others classroom sitting standing,While two students are jumping others in a classroom are sitting or standing
neutral,photo woman black coat standing front large two-paneled photo depicting woman gray dress looking hand bag,A photo of a woman in a black coat standing in front of a large two-paneled photo depicting a woman in a gray dress looking down with her hand in a bag
neutral,woman run beach,A woman runs on the beach
neutral,woman stroller passing man walking dog,A woman with a stroller is passing a man walking a dog
neutral,woman white red basketball uniform number fifteen chest prepares shoot free throw,A woman in a white and red basketball uniform with the number fifteen on her chest prepares to shoot a free throw
neutral,man playing game young girl,Man playing a game with a young girl
neutral,man playing game young girl,Man playing a game with a young girl
neutral,two people playing wiffle ball suburban area,Two people are playing wiffle ball in a suburban area
neutral,two people playing badminton,Two people playing badminton
neutral,several bicycler carrying bike grassy hill,Several bicyclers are carrying their bikes up a grassy hill
neutral,helmeted male airborne bike dirt road,A helmeted male airborne on a bike on a dirt road
neutral,people riding bike road,People are riding their bikes down a road
neutral,man walk past arch old gothic style building,A man walks past an arch in an old gothic style building
neutral,two woman stand street wearing matching outfit police like jacket say polotie,Two women stand in the street both wearing matching outfits with police like jackets that say Polotie
neutral,two kid soccer ball dog goat outside field,There are two kids a soccer ball a dog and a goat outside in a field
neutral,gray-haired man ride bike front bus advertising ironman,A gray-haired man rides a bike in front of a bus advertising Ironman
neutral,two woman look table assorted item sort market others currently browsing,Two women look at a table with assorted items on it in some sort of market that others are currently browsing
neutral,man juggle flaming staff dark,A man juggles a flaming staff in the dark
neutral,man grassy field throw stick group three brown dog,A man in a grassy field throws a stick for a group of three brown dogs
neutral,player red soccer team scored goal opposing team watch ball go in,A player on the red soccer team has just scored a goal while the opposing team watches the ball go in
neutral,man wearing gray shirt pink wristband play drum,A man wearing a gray shirt and pink wristband plays the drums
neutral,woman wearing straw hat sitting among variety different food holding drink,A woman wearing a straw hat is sitting among a variety of different foods while holding a drink
neutral,asian lady holding cup sitting front table covered different food,An Asian lady is holding a cup and sitting in front of a table covered in different foods
neutral,woman taping paper notice board,A woman taping a paper notice to a board
neutral,man sits throne behind drum,A man sits on his throne behind the drums
neutral,toddler intrigued toy lego set bookstore,A toddler is intrigued by a toy lego set in a bookstore
neutral,mother hold newborn baby,A mother holds her newborn baby
neutral,young boy wearing red shirt run along gravel road,A young boy wearing a red shirt runs along a gravel road
neutral,woman burgundy coat exit trader joes cart full grocery,A woman in a burgundy coat exits Trader Joes with a cart full of groceries
neutral,woman walking full shopping cart away trader joes,A woman is walking with a full shopping cart away from a Trader Joes
neutral,rescue worker search flashlight slab ruined building,A rescue worker searches with a flashlight under a slab in a ruined building
neutral,fireman searching something using flashlight,A fireman searching for something using a flashlight
neutral,fireman neon helmet pickaxe inspects debris flashlight,A fireman with a neon helmet and a pickaxe inspects some debris with a flashlight
neutral,dark-haired man black uniform speaking man wearing black jacket black helmet motorbike,A dark-haired man in a black uniform is speaking to a man wearing a black jacket and black helmet on a motorbike
neutral,man poking long stick towards ceiling,There is a man poking a long stick up towards the ceiling
neutral,man sitting restaurant table outdoors,A man is sitting at a restaurant table outdoors
neutral,young child waving american flag soldier,Young children waving American flags for a soldier
neutral,man helmet protective gear driving go kart numbered 65 narrow paved road,A man in a helmet and protective gear driving a go kart numbered 65 on a narrow paved road
neutral,small child red jacket sitting man shoulder holding head,A small child in a red jacket is sitting on a mans shoulders and holding his head
neutral,several cartoon character behind young girl sitting highchair bucket spongebob front her,Several cartoon characters are behind a young girl sitting in a highchair with a bucket and SpongeBob in front of her
neutral,people waiting cross street side sidewalk,People waiting to cross the street on the side of a sidewalk
neutral,little girl blow bubble public square,Little girl blows bubbles in a public square
neutral,young man plaid shirt sitting chair yard,The young man in the plaid shirt is sitting on a chair that is out in the yard
neutral,group young adult posing picture near spanish-language sign,Group of young adults posing for picture near spanish-language sign
neutral,boy play motorized car next dirty street lined real car,A boy plays with a motorized car next to a dirty street lined with real cars
neutral,small child wearing winter clothes hat,The small child is wearing winter clothes and a hat
neutral,little white curly-haired dog run across pavement stick mouth,A little white curly-haired dog runs across the pavement with a stick in its mouth
neutral,young girl water wing leap crowded pool,A young girl with water wings leaps into a crowded pool
neutral,boy wearing helmet jumping skateboard,A boy wearing a helmet is jumping his skateboard
neutral,group people sitting around small round table eating,A group of people sitting around a small round table eating
neutral,woman walking dog along snowy ground,A woman is walking her dog along a snowy ground
neutral,woman skiing snowy hill,This woman is skiing down a snowy hill
neutral,lady sitting bench book lap boy girl either side her,A lady sitting on a bench with a book on her lap with a boy and girl on either side of her
neutral,teenager blow whistle wear white face paint earmuff yellow hat another teen watch,A teenager blows a whistle and wears white face paint earmuffs and a yellow hat while another teen watches
neutral,"group people riding roller coaster appears called ""cyclone""","A group of people are riding down a roller coaster that appears to be called the ""Cyclone"""
neutral,stoplight displaying two bicycle symbol left-turning green arrow red forward signal stand foreground man white hat blue shirt bike along red path,A stoplight displaying two bicycle symbols a left-turning green arrow and a red forward signal stands in the foreground while a man in a white hat and blue shirt bikes along a red path
neutral,stoplight displaying two bicycle symbol left-turning green arrow red forward signal stand foreground man white hat blue shirt bike along red path,A stoplight displaying two bicycle symbols a left-turning green arrow and a red forward signal stands in the foreground while a man in a white hat and blue shirt bikes along a red path
neutral,woman vest red shirt holding hand black white dog jumping,A woman with a vest and red shirt is holding her hand up above a black and white dog that is jumping
neutral,three men hat woman red shirt examine produce presented man blue shirt white hat,Three men in hats and a woman in a red shirt examine the produce presented to them by the man in the blue shirt and white hat
neutral,two child sitting white blanket child sitting dirt,Two children are sitting on a white blanket while the other child is sitting in the dirt
neutral,red motocross bike rider airborne tree,The red motocross bike and its rider are airborne above the trees
neutral,crowd people fill street front mcdonalds,A crowd of people fill the street in front of a McDonalds
neutral,child dressed purple clothing hat run splashing water man small boy walk nearby,A child dressed in purple clothing and a hat runs in splashing water while a man and a small boy walk nearby
neutral,young well-dressed black man seated behind drum set smiling,A young well-dressed black man seated behind a drum set and smiling
neutral,guy attempting perform skateboard trick jumping part white building attempt land concrete outside,A guy is attempting to perform a skateboard trick while jumping over part of a white building in an attempt to land on the concrete outside
neutral,person striped blue shirt pant running along,A person in a striped blue shirt and pants is running along
neutral,man look intent sculpting gargoyle,A man looks intent while sculpting a gargoyle
neutral,man sitting woman laying lap kissing other,A man sitting and a woman laying in his lap kissing each other
neutral,man performing auto repair front building,A man performing auto repair in front of a building
neutral,people nature walk net backpack tree left them,People on a nature walk with nets and backpacks with trees to the left of them
neutral,water scene sunset background,A water scene with a sunset in the background
neutral,man performing trick motorcycle high air,The man is performing a trick on a motorcycle high in the air
neutral,blond woman wearing pearl bracelet kiss man wearing white shirt,A blond woman wearing a pearl bracelet is about to kiss a man wearing a white shirt
neutral,two men fish market filled box fish freshly cut fillet study weight scale,Two men at a fish market filled with boxes of fish and freshly cut fillets study a weight scale
neutral,asian man black tracksuit watching student exercised basketball court,an asian man in a black tracksuit is watching students doing exercised on basketball court
neutral,four men wearing orange vest putting steel beam ground,Four men wearing orange vests are putting in a steel beam on the ground
neutral,baseball player near pitching mound celebrating batsman walk away,The baseball players near the pitching mound are celebrating as the batsman walks away
neutral,blond young man splattered paint color blue orange green held camera take picture,The blond young man who had been splattered with paint colors of blue orange and green held up his camera to take a picture
neutral,man wearing hat boot underwear walking sidewalk guitar strapped around shoulder,A man wearing only a hat boots and underwear is walking the sidewalk with a guitar strapped around his shoulder
neutral,two young girl long brunette hair standing front stone wall playing game,Two young girls with long brunette hair standing in front of a stone wall playing a game
neutral,brunette woman holding little girl dressed pink kneeling next grazing white brown llama foreground hilly community,A brunette woman holding a little girl dressed in pink is kneeling next to a grazing white and brown llama in the foreground of a hilly community
neutral,man white shirt baseball hat pushing cart carrying several bag street,A man in a white shirt and baseball hat is pushing a cart carrying several bags on a street
neutral,man child painting post,A man and a child painting a post
neutral,white dog high jumping pillow,White dog high jumping over some pillows
neutral,man full face mask sits sidewalk playing guitar,A man with a full face mask sits on a sidewalk playing the guitar
neutral,front guy singing playing guitar white shirted drummer back,In front is a guy singing and playing guitar and a white shirted drummer in the back
neutral,woman orange sunglass playing drum speaking microphone front large sign,A woman in orange sunglasses is playing the drums while speaking into a microphone in front of a large sign
neutral,couple walking dog,A couple walking their dog
neutral,small child backpack walk narrow road next painted wall,A small child with a backpack walks down a narrow road next to a painted wall
neutral,lady look surprised,a lady looks surprised
neutral,lady look surprised,a lady looks surprised
neutral,man carpentry construction top unfinished building,man doing carpentry or construction on top of an unfinished building
neutral,two men matching t-shirt fold towel living room,Two men with matching t-shirts fold a towel in the living room
neutral,two men wearing red jacket looking water one man yellow earphone ear,Two men wearing red jackets are looking out over some water and one man has yellow earphones on his ears
neutral,two men wearing red jacket looking water one man yellow earphone ear,Two men wearing red jackets are looking out over some water and one man has yellow earphones on his ears
neutral,person standing next old dark building,A person standing next to an old dark building
neutral,two men wearing cap looking ground surprised expression face,Two men are wearing caps are looking at the ground with surprised expressions on their faces
neutral,child enjoying yellow slide park,A child enjoying themselves on a yellow slide at a park
neutral,person stand two giant statue look like face,A person stands between two giant statues that look like faces
neutral,two girl wearing hat running snow drift outside,Two girls wearing hats are running through snow drifts outside
neutral,two young teenage girl hiking snow cold winter day,Two young teenage girls hiking through the snow on a cold winter day
neutral,performance group staged one collective motion,A performance group is staged in one collective motion
neutral,two child wearing hooded top laughing other,Two children wearing hooded tops laughing with each other
neutral,toddler sitting bottom slide smiling,A toddler is sitting at the bottom of a slide and smiling
neutral,young boy following kick soccer game two player opposing team challenge,A young boy is following through on a kick during a soccer game while two players on the opposing team challenge
neutral,man taking photo seagull ocean,Man taking photos of seagulls over the ocean
neutral,two men scrimmage soccer referee look on,Two men scrimmage in soccer as a referee looks on
neutral,outdoor event large table several worker form assembly line prepare food many squeeze bottle dispenser visible woman wearing plastic glove foreground,At an outdoor event on a large table several workers form an assembly line in which they prepare food with many squeeze bottles and dispensers visible and a woman wearing plastic gloves in the foreground
neutral,man plaid shirt brown pant sitting sidewalk front blanket people walk by,A man in a plaid shirt and brown pants is sitting on the sidewalk in front of some blankets while people walk by
neutral,group three people digging large trench yard another person walk close by,A group of three people are digging a large trench in a yard while another person walks close by
neutral,breakdancer man performing kid school,a breakdancer man is performing for the kids at school
neutral,child gymnastics,A child doing gymnastics
neutral,young girl playing musical instrument singing microphone,A young girl is playing a musical instrument and singing into a microphone
neutral,boy spinning blue yellow merry-go-round,A boy spinning on a blue and yellow merry-go-round
neutral,couple female talking one flicking cigarette,A couple of females are talking to each other while one is flicking her cigarette
neutral,surfer riding wave large body water,A surfer is riding a wave in a large body of water
neutral,surfer wave,A surfer on a wave
neutral,man glass basement,A man in glasses in a basement
neutral,young man wearing khaki pant checked shirt jumping large rock green mountain lagoon background,A young man wearing khaki pants and a checked shirt is jumping over large rocks with green mountains and a lagoon in the background
neutral,young man wearing khaki pant checked shirt jumping large rock green mountain lagoon background,A young man wearing khaki pants and a checked shirt is jumping over large rocks with green mountains and a lagoon in the background
neutral,woman sweeping front ladder busy street,A woman sweeping in front of a ladder on a busy street
neutral,young girl running grass,A young girl running on grass
neutral,balding man glass stand front colorful display,A balding man with glasses stands in front of a colorful display
neutral,pedestrian walking street,pedestrian walking on the street
neutral,one man watch another breakdances balancing moment one hand,One man watches while another breakdances balancing himself for a moment on one hand
neutral,people ordering picking food restaurant window,People ordering and picking up food at a restaurant window
neutral,soccer team standing field waiting time make move,A soccer team is standing on the field waiting for their time to make a move
neutral,dog jump pole,a dog jumps over the pole
neutral,baseball player dressed blue red helmet home plate front catcher umpire swinging bat,baseball player dressed in blue with a red helmet at home plate in front of a catcher and umpire swinging a bat
neutral,toddler sits stone wall surrounded fallen leaf,A toddler sits on a stone wall surrounded by fallen leaves
neutral,male performer sings play guitar front microphone,A male performer sings and plays the guitar in front of a microphone
neutral,man medium length curly hair wearing button shirt bracelet sings microphone play guitar,A man with medium length curly hair wearing a button down shirt and bracelets sings into a microphone while he plays a guitar
neutral,man black coat hat woman blue coat pink hat snowshoeing side road stoplight background,A man in a black coat and hat and a woman in a blue coat with pink hat snowshoeing on the side of a road with a stoplight in the background
neutral,four piece band play song medium-size stage,A four piece band plays a song on a medium-size stage
neutral,two men costume fake carrot nose top hat sunglass white fur coat contain white electrical light,Two men in costumes with fake carrot noses top hats sunglasses and white fur coats that contain white electrical lights
neutral,three men drink reflective bar,Three men drink at a reflective bar
neutral,person fishing river,Person fishing in river
neutral,man orange man light blue top walking street towards something,A man in orange and a man in a light blue top are walking down the street towards something
neutral,group people taking picture walkway front large body water,A group of people taking pictures on a walkway in front of a large body of water
neutral,big dog catch ball nose,A big dog catches a ball on his nose
neutral,big dog catch ball nose,A big dog catches a ball on his nose
neutral,two female kneeling man sting chair looking toward man robe altar,Two females kneeling and a man sting in a chair looking toward a man in robes on an altar
neutral,teenager laying paper craft strewn floor,a teenager laying down with paper crafts strewn about the floor
neutral,young boy green playing ping-pong older man blue gymnasium,a young boy in green playing ping-pong with a older man in blue in a gymnasium
neutral,man orange bandanna playing flute,Man with an orange bandanna is playing the flute
neutral,performer play instrument audience,A performer plays an instrument for the audience
neutral,two people coat kiss side road,Two people in coats kiss on the side of a road
neutral,person red tan coat snowboarding hill snow,A person in a red and tan coat is snowboarding off a hill of snow
neutral,light technician man tribal tattoo aiming spotlight balcony,A light technician man with tribal tattoos aiming a spotlight over a balcony
neutral,girl bounce bounce house,A girl bounces in a bounce house
neutral,girl bounce bounce house,A girl bounces in a bounce house
neutral,woman standing smile face holding wood hand,A woman standing with smile on her face and she is holding a wood in her hand
neutral,young boy hanging pole smiling camera,A young boy hanging on a pole smiling at the camera
neutral,two woman man sitting eating drinking various item,Two women and a man are sitting down eating and drinking various items
neutral,football layer wearing red shirt,A football layer wearing a red shirt
neutral,six woman wait use port-o-john field,Six women wait to use a port-o-john in a field
neutral,young african child dirty yellow shirt carrying bag head,A young african child in a dirty yellow shirt carrying a bag on his head
neutral,small girl braid blowing bubble,A small girl with braids blowing bubbles
neutral,man sitting playing guitar,Man sitting playing guitar
neutral,"woman wearing dollar sign glass holding dollar bill stand suitcase say ""lucky"" overflowing cash","A woman wearing dollar sign glasses holding a dollar bill stands with a suitcase that says ""Lucky"" that is overflowing with cash"
neutral,man speaking two woman,A man speaking with two women
neutral,older woman holding small child,An older woman is holding a small child
neutral,blond boy stand among people shady setting large snake wrapped around chest,A blond boy stands among people in a shady setting with a large snake wrapped around his chest
neutral,small group people wait board mta bus,A small group of people wait to board an MTA bus
neutral,woman talk cellphone sitting front blue railing front ocean,A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean
neutral,young male sitting front computer monitor,A young male sitting in front of a computer monitor
neutral,two distinguished older gentleman stand outside house tree background white hair taller man arm man shoulder face camera behind corrective lens,Two distinguished older gentlemen stand outside a house trees in background both with white hair the taller man having his arm about the other mans shoulder as they face the camera from behind their corrective lenses
neutral,man tossing knife air another man stand nearby,A man is tossing a knife in the air while another man stands nearby
neutral,man tossing knife air another man stand nearby,A man is tossing a knife in the air while another man stands nearby
neutral,woman examines poster mounted wall tunnel hallway lit overhead fluorescent light,A woman examines a poster mounted on the wall of a tunnel or hallway lit by overhead fluorescent lights
neutral,man holding microphone front mouth,A man is holding a microphone in front of his mouth
neutral,photographer using tripod take picture sunset,A photographer is using a tripod to take a picture of a sunset
neutral,child play pigeon busy public area group people watch play,Child plays with pigeon in busy public area while group of people watch him play
neutral,skier throwing snow ski piste,a skier is throwing up snow as he skis off piste
neutral,person orange jacket getting rear toyota suv parked front view ocean mountain,A person in an orange jacket getting out of the rear of a Toyota SUV parked in front of a view of the ocean and mountains
neutral,shirtless man red paint torso holding stick,A shirtless man with red paint on his torso holding a stick
neutral,boy yellow shirt running bird,A boy in a yellow shirt running by some birds
neutral,young boy look man performs guitar street sitting bench,A young boy looks on as a man performs the guitar on the street while sitting on a bench
neutral,two racer race motorcycle,Two racers race on motorcycles
neutral,three men dancing group people watch,Three men dancing as a group of people watch
neutral,child thrown man swimming pool,A child is thrown by a man in the swimming pool
neutral,young girl bike,A young girl with her bike
neutral,young girl bike,A young girl with her bike
neutral,two girl crowd dressed up one cartoon character wall-e,Two girls in a crowd are dressed up one as the cartoon character Wall-E
neutral,two girl crowd dressed up one cartoon character wall-e,Two girls in a crowd are dressed up one as the cartoon character Wall-E
neutral,two girl crowd dressed up one cartoon character wall-e,Two girls in a crowd are dressed up one as the cartoon character Wall-E
neutral,asian woman purple shirt preparing bowl food younger asian boy sitting near buy asian man eats roll prepares take food chopstick,An Asian woman in a purple shirt preparing a bowl of food for the younger Asian boy sitting near buy while an Asian man eats a roll and prepares to take some food up with his chopsticks
neutral,little boy flannel pajama pant orange shirt playing guitar couch,A little boy in flannel pajama pants and an orange shirt is playing the guitar on the couch
neutral,five young blond light brown-haired girl sitting ground reading book together,Five young blond and light brown-haired girls are sitting on the ground reading books together
neutral,person walking tree lined street snow scattered about,There is a person walking down a tree lined street with snow scattered about
neutral,2 people backpack table woman beige blazer sitting behind it,2 people with backpacks are at a table with a woman with a beige blazer sitting behind it
neutral,ground boy red sweatshirt leaning holding football two kid,On the ground a boy in a red sweatshirt is leaning over holding a football and two other kids
neutral,ground boy red sweatshirt leaning holding football two kid,On the ground a boy in a red sweatshirt is leaning over holding a football and two other kids
neutral,woman holding microphone one hand mouth open,A woman is holding a microphone in one hand and her mouth is open
neutral,female camera operator capturing off-camera activity,A female camera operator is capturing some off-camera activity
neutral,man light brownish jacket orange undershirt blue jean black satchel many stick cotton candy,A man in a light brownish jacket orange undershirt blue jeans and a black satchel who has many sticks of cotton candy
neutral,two black guy rival team playing basketball,Two black guys that are on rival teams playing basketball
neutral,young boy hugging wooden post,A young boy is hugging a wooden post
neutral,child yellow shirt riding yellow bike city,A child with a yellow shirt riding a yellow bike in a city
neutral,little boy riding yellow bicycle across town square,a little boy is riding a yellow bicycle across a town square
neutral,two car driven car race,Two cars are being driven in a car race
neutral,bicycle littering road boy pull door,Bicycles are littering the road as boy pull door
neutral,engineer blue jacket cap wear purple glove looking up,An engineer with a blue jacket and cap wears purple gloves while looking up
neutral,curly-haired man talking possibly debating blond-haired man front table,A curly-haired man is talking or possibly debating with a blond-haired man in front of a table
neutral,father teaching son ride bicycle,A father is teaching his son how to ride a bicycle
