label,final,fullnopunc
entailment,man sitting playing guitar,Man sitting playing guitar
entailment,man long hair talking microphone stage,A man with long hair talking into a microphone as if on a stage
entailment,"woman wearing dollar sign glass holding dollar bill stand suitcase say ""lucky"" overflowing cash","A woman wearing dollar sign glasses holding a dollar bill stands with a suitcase that says ""Lucky"" that is overflowing with cash"
entailment,man holding child shoulder,A man is holding a child on his shoulders
entailment,small group people wait board mta bus,A small group of people wait to board an MTA bus
entailment,dog purple leash held woman wearing white shoe,A dog with a purple leash is held by a woman wearing white shoes
entailment,elderly man glass red ball cap backpack standing front open doorway,An elderly man with glasses a red ball cap and backpack is standing in front of an open doorway
entailment,look like quite sweaty smelly dog pile one little rugby ball boy blue seem want more,It looks like quite a sweaty smelly dog pile over one little rugby ball but the boys in blue seem to want it more
entailment,white-clad soccer player attempting intercept soccer ball quickly approaching goal box,A white-clad soccer player is attempting to intercept a soccer ball that is quickly approaching the goal box
entailment,two girl pose along tree-lined path blow kiss towards camera,Two girls pose along a tree-lined path and blow kisses towards the camera
entailment,two men sit together woman far bridge three watch water front them,Two men sit together and a woman is not too far from them under a bridge as all three watch the water in front of them
entailment,one man light blue jean on one dark blue jean walking street,There is one man with light blue jeans on and one with dark blue jeans on that are walking down the street
entailment,two white dog fighting,two white dogs fighting with each other
entailment,child yellow shirt riding yellow bike city,A child with a yellow shirt riding a yellow bike in a city
entailment,along paved walkway outdoors person black windbreaker take photo multi-piece fish statue small white dog look on,Along a paved walkway outdoors a person in a black windbreaker takes a photo of a multi-piece fish statue while a small white dog looks on
entailment,father teaching son ride bicycle,A father is teaching his son how to ride a bicycle
entailment,two dog playing together,Two dogs are playing together
entailment,black white picture city street food vendor foreground,A black and white picture of a city street with a food vendor in the foreground
entailment,man blue shirt tan short foot step exercise bicycle working control panel machine,A man in a blue shirt and tan shorts has his feet in the steps of an exercise bicycle and is working on the control panel of the machine
entailment,man suit stand walkway suitcase large display front announcing airline flight,A man in a suit stands on a walkway with is suitcase with a large display in front of him announcing airline flights
entailment,three people ski standing behind skiing sign,Three people on skis are standing behind a no skiing sign
entailment,young asian girl sitting ground rubble,Young Asian girl is sitting on the ground in rubble
entailment,man sitting statue outdoors near woman standing next him,A man sitting on a statue outdoors near a woman standing next to him
entailment,woman pose picture child,A woman poses for a picture with a child
entailment,woman white blanket head holding baby wrapped blue pink yellow blanket,A woman with a white blanket over her head is holding a baby wrapped in a blue pink and yellow blanket
entailment,couple sitting smiling woman linking arm man,A couple is sitting down smiling with the woman linking arms with the man
entailment,skier trick pole photographed another man,a skier doing a trick on pole while being photographed by another man
entailment,person shovel snow city snow continues fall,A person shovels the snow in the city as the snow continues to fall
entailment,group young boy wearing track jacket stretch leg gym floor sit circle,A group of young boys wearing track jackets stretch their legs on a gym floor as they sit in a circle
entailment,elderly couple heavy coat looking black white photo displayed wall,An elderly couple in heavy coats are looking at black and white photos displayed on a wall
entailment,happy woman quite stand front business display closed sign look animated,A happy woman quite stands in front of a business that displays a closed sign and looks very animated
entailment,man wearing white shirt black pant falling onto bed front window facing ocean,A man wearing a white shirt and black pants is falling down onto a bed in front of a window facing the ocean
entailment,woman wearing green pant blue jacket sunhat carrying food basket hung shoulder,Woman wearing green pants blue jacket and sunhat carrying food in baskets that are hung over her shoulder
entailment,two men black jacket behind white handrail,Two men in black jackets behind a white handrail
entailment,elderly woman walking street,an elderly woman walking down the street
entailment,man dressed black put hand art sculpture,A man dressed all in black puts his hands on an art sculpture
entailment,person braided hair gray sweatshirt cover mouth sits purple chair,A person with braided hair and a gray sweatshirt covers his mouth and sits in a purple chair
entailment,long jumper take flight attempt jump longest distance possible track competition,A long jumper takes flight in an attempt to jump the longest distance possible in a track competition
entailment,man wearing business suit hold drink laugh,A man wearing a business suit holds up a drink as the other laughs
entailment,man wearing checkered shirt cream suit tennis shoe sits bench,A man wearing a checkered shirt cream suit and tennis shoes sits on a bench
entailment,man siting bench briefcase,A man siting on a bench with a briefcase
entailment,blond girl opening drink speaks person her,The blond girl is opening her drink as she speaks to the person with her
entailment,woman smile open red package front table yarn glass liquid it,A woman smiles while she opens a red package in front of a table with yarn and glass of liquid on it
entailment,people checking car door open parking lot city,People checking out a car with all its doors open in a parking lot in the city
entailment,two nhl hockey player prepare fight puck face off,Two NHL hockey players prepare to fight over a puck during a face off
entailment,firefighter full gear walking ladder,Firefighters in full gear are walking up a ladder
entailment,gymnast seen defying gravity performs impressive move several foot parallel bar,A gymnast is seen defying gravity as she performs an impressive move several feet above the parallel bars
entailment,dog catching frisbee,A dog catching a Frisbee
entailment,man construction vest looking vehicle,A man in a construction vest is looking at a vehicle
entailment,woman wearing beige sweater black pant talking man wearing black pant top,A woman wearing a beige sweater and black pants talking to man wearing black pants and top
entailment,six people appearing planting something ground,Six people appearing to be planting something in the ground
entailment,two butcher walking shop,Two butchers are walking through their shop
entailment,two girl stand front two men selling appears concert merchandise woman holding microphone interview men behind merchandise counter,Two girls stand in front of two men selling what appears to be concert merchandise while a woman holding a microphone interviews the men behind the merchandise counter
entailment,gymnast using set paralleled bar,A gymnast using a set of paralleled bars
entailment,man striped black white shirt helmet clean wooden floor another one help background,A man with a striped black and white shirt and a helmet cleans wooden floor while another one helps him on the background
entailment,two men sitting restaurant one hold piece paper camera,Two men are sitting in a restaurant while one of them holds a piece of paper up to the camera
entailment,white brown dog standing back leg next woman table gingerbread house it,A white and brown dog is standing on its back legs next to a woman and a table with a gingerbread house on it
entailment,construction worker lift working building,Construction workers on lifts working on a building
entailment,scientist frantically research way finally eliminate male baldness,Scientists frantically research ways to finally eliminate male baldness
entailment,mountaineer descend mountain blue helmet on,A mountaineer about to descend down a mountain with a blue helmet on
entailment,woman blue pant light-blue top look hand standing near dirty gray truck surrounded muddy ground,A woman in blue pants and a light-blue top looks down at her hand while standing near a dirty gray truck and surrounded by muddy ground
entailment,man pushing hand-truck box bending pick pear,A man pushing a hand-truck of boxes is bending over to pick up a pear
entailment,young boy wearing orange uniform stand field near colorful ball,A young boy wearing an orange uniform stands on the field near a colorful ball
entailment,man woman holding hand shore lake,A man and a woman are holding hands on the shore of a lake
entailment,young smiling girl holding stuffed animal one hand candy apple other,A young smiling girl is holding a stuffed animal in one hand and a candy apple in the other
entailment,two male one female playing fountain water,Two males and one female playing in a fountain of water
entailment,three men looking forward laughing,Three men are looking forward and laughing
entailment,person strolling orange tinted wood dog,A person strolling through an orange tinted woods with a dog
entailment,two men riding boat clear water sunny day,Two men riding a boat in clear water on a sunny day
entailment,male female wearing sandal walking fence,A male and female both wearing sandals walking by a fence
entailment,woman black leather shirt trench-coat black leather calf-high boot carrying colorful bag shoulder strap face away camera yellow post visible front her,A woman in a black leather shirt trench-coat and black leather calf-high boots and carrying a colorful bag with a shoulder strap faces away from the camera with a yellow post visible just in front of her
entailment,two men fixing bicycle,Two men fixing a bicycle
entailment,young man dressed dark bathing suit exit swimming pool water drip head body,A young man dressed in a dark bathing suit exits from a swimming pool while water drips off his head and body
entailment,two young girl one wearing pink jacket dark-colored jacket playing snow snowball fight clearing outside wooded area,Two young girls one wearing a pink jacket and the other in a dark-colored jacket are playing in the snow and having a snowball fight in a clearing outside of a wooded area
entailment,wet dog shaking excess water field,A wet dog shaking off excess water in a field
entailment,old woman young man examine bingo card,An old woman and a young man examine their bingo cards
entailment,two older men business attire walking city text graffiti visible sidewalk,Two older men in business attire are walking in a city text graffiti is visible on the sidewalk
entailment,child lying floor drawing picture girl two child looking on,A child is lying on the floor drawing a picture of a girl with two other children looking on
entailment,little boy standing front wedding party laughing,A little boy is standing in front of a wedding party laughing
entailment,girl wearing pink pull weed,a girl wearing pink pulls weeds
entailment,girl wearing pink pull weed,a girl wearing pink pulls weeds
entailment,two young boy playing duck near water,Two young boys playing with ducks near the water
entailment,squirrel stand hind leg grass edge road,A squirrel stands on its hind legs in the grass at the edge of a road
entailment,man woman sitting laughing,A man and a woman sitting down laughing
entailment,crowd gather watch bonfire,A crowd gathers and watches a bonfire
entailment,woman playing play equipment child look on,A woman playing with play equipment while a child looks on
entailment,man pinstriped shirt tan slack adjust tie looking apple laptop computer,A man with a pinstriped shirt and tan slacks adjust his tie while looking at a apple laptop computer
entailment,two men tan hat working garden,Two men with tan hats working in a garden
entailment,man one football team trying dodge tackle player opposing football team,A man from one football team trying to dodge a tackle from a player from the opposing football team
entailment,man woman look upward city block,A man and woman look upward on a city block
entailment,little boy father talking man dressed santa claw,A little boy and his father talking to a man dressed as Santa Claws
entailment,young blond child eats chocolate cake finger holding spoon hand,A young blond child eats chocolate cake with his fingers while holding the spoon in their other hand
entailment,man hard hat look intimidated,A man in a hard hat looks intimidated
entailment,six older woman standing row table smiling looking trough book material displayed table,Six older women are standing in a row at a table smiling and looking trough books and other material displayed on the table
entailment,child including one painted face pet tiny turtle crawling green grass,Children including one with a painted face pet tiny turtles that are crawling in the green grass
entailment,gentleman speaking others listening,The gentleman is speaking while the others are listening
entailment,group motorcycle wearing black,A group of motorcycles wearing black
entailment,group motorcycle wearing black,A group of motorcycles wearing black
entailment,group men sitting standing courtyard reading book talking,A group of men are sitting and standing a courtyard some of them are reading books and some are talking
entailment,rose petal thrown asian couple,Rose petals being thrown at an asian couple
entailment,man woman laughing,A man and a woman are laughing
entailment,people shopping around christmas time decoration,People are shopping around Christmas time for decorations
entailment,yellow car drive across snowy path,A yellow car drives across a snowy path
entailment,guy surfing lake river boat pulling,A guy surfing in a lake or river while a boat is pulling him
entailment,guy surfing lake river boat pulling,A guy surfing in a lake or river while a boat is pulling him
entailment,elderly woman climbing stair,Elderly woman climbing up the stairs
entailment,man green shirt getting foot wet front wall showing closeup picture face,A man in a green shirt is getting his feet wet in front of a wall showing a closeup picture of a face
entailment,bearded man using wooden pole stir bowl-like object around large metal box filled water,A bearded man using a wooden pole stirs bowl-like objects around in a large metal box filled with water
entailment,older man working loom,A older man working at a loom
entailment,dad child apple pie,A dad with his child and an apple pie
entailment,young boy holding pumpkin middle pumpkin patch,A young boy holding a pumpkin in the middle of a pumpkin patch
entailment,brown white dog hold tennis ball mouth,A brown and white dog holds a tennis ball in his mouth
entailment,young woman dressed semi-formally reading book drinking sun seated bench,A young woman dressed up semi-formally is reading book and drinking in the sun seated on a bench
entailment,older man holding sign tattoo soliciting business street,An older man holding a sign for tattoos soliciting business on the street
entailment,man examines facial hair,A man examines his facial hair
entailment,man rolling suitcase front bunch red flower,A man is rolling a suitcase in front of a bunch of red flowers
entailment,young boy green practicing kicking,A young boy in green is practicing kicking
entailment,two performer one man playing guitar one woman mic raised mouth sitting chair performing,Two performers one man playing a guitar and one woman with a mic raised to her mouth are sitting on chairs performing
entailment,two team men playing basketball court empty stadium,Two teams of men are playing basketball on a court in an empty stadium
entailment,racing greyhound broken starting gate,The racing greyhounds have broken from the starting gate
entailment,three people making transaction automated teller machine,Three people are making transactions at an automated teller machine
entailment,man woman sleeping outside bench,A man and women sleeping outside on a bench
entailment,kid dressed long-sleeve shirt jersey numbered 11 passing bar boy jersey numbered 12 relay race,A kid dressed in a long-sleeve shirt with a jersey numbered 11 is passing a bar to a boy in a jersey numbered 12 during a relay race
entailment,basketball player red challenging player white ball,The basketball player in red is challenging the player in white for the ball
entailment,dog open mouth catch blue yellow toy,A dog opens its mouth to catch a blue and yellow toy
entailment,man throwing small white ball red cup,A man is throwing a small white ball at some red cups
entailment,man celebrating victory smiling shooting champagne air teammate,A man is celebrating his victory while smiling and shooting champagne in the air with his teammate
entailment,four human figure backlit sunset,Four human figures are backlit by a sunset
entailment,blond headed child yellow boot yellow jacket vest playing gravel pail shovel truck,A blond headed child in yellow boots and yellow jacket vest playing in the gravel with his pail shovel and trucks
entailment,woman black walk past shop selling t-shirt depicting tattooed woman smoking cigarette,A woman in black walks past a shop selling a t-shirt depicting a tattooed woman smoking a cigarette
entailment,another day celebration parade sign many people attendance,Its another day of celebration with a parade and signs with many people in attendance
entailment,man beard sitting front tour bus,A man with a beard sitting in front of the tour bus
entailment,large group people gather piano bar,A large group of people gather at a piano bar
entailment,shoeshine man work others pas busy sidewalk,A shoeshine man works as others pass by on a busy sidewalk
entailment,man thinning hair looking glass glass,A man with thinning hair looking into glasses through glasses
entailment,painter re-creates old work art museum,Painter re-creates old works of art in a museum
entailment,runner black blue uniform competes race,A runner in a black and blue uniform competes in a race
entailment,black scientist look scope examining biological specimen blood cell,A black scientist looks through a scope examining a biological specimens blood cells
entailment,man pointing ear wearing striped shirt small boat filled many people,A man pointing into the ear wearing a striped shirt in a small boat filled with many people
entailment,rider ceremonial garb ride white arabian horse also wearing ceremonial blanket tassel,Rider in ceremonial garb rides white Arabian horse also wearing ceremonial blankets and tassels
entailment,accordion player bright colored shirt sitting outside chair young man blue t-shirt passing by,An accordion player with a bright colored shirt sitting outside in a chair with a young man in a blue t-shirt passing by
entailment,smiling girl walking frowning girl phone,A smiling girl walking and a frowning girl with a phone
entailment,mom boy riding bumper car,A mom and her boy are riding in a bumper car
entailment,two guy blue shirt talking,Two guys in blue shirts talking
entailment,young couple wearing white shirt blue jean standing light misty rain,a young couple both wearing white shirts and blue jeans standing in a light misty rain
entailment,two lacrosse player running sports-field,Two lacrosse players are running on the sports-field
entailment,woman wearing gray sweater stand street near green pole,A woman wearing a gray sweater stands in the street near a green pole
entailment,four men three woman beach attire hang around small cliff ocean one man dive water,Four men and three women all in their beach attire hang around a small cliff by the ocean as one man is about to dive into the water
entailment,five young indian girl dress colorful dress holding hand smiling forming circle,Five young indian girls dress in colorful dresses are holding hands and smiling forming a circle
entailment,"two girl looking window ""hair hart""","two girls looking out the window at ""Hair at Hart"""
entailment,american wrestler purple singlet wrestler opponent,An American wrestler in a purple singlet wrestlers an opponent
entailment,young infant cry pajama buttoned,A young infant cries while having his or her pajamas buttoned
entailment,elderly lady holding scruffy dog smiling contently,An elderly lady holding a scruffy dog and smiling contently
entailment,"man wearing black t-shirt say ""long live dead"" pull shopping cart street near nyc yellow taxi cab","A man wearing a black t-shirt that says ""Long Live the Dead"" pulls a shopping cart in the street near a NYC yellow taxi cab"
entailment,three young woman perform dance crowded hall,Three young women perform a dance in a crowded hall
entailment,young man blew balloon craft animal seven excited child looked on,A young man blew up balloons to craft into animals for the seven excited children that looked on
entailment,two men making hand gesture posing picture,Two men are making hand gestures and posing for a picture
entailment,person throw red toy dog run for,A person throws a red toy for a dog to run for
entailment,man woman wearing sunglass embrace one another smiling posing camera,A man and a woman both wearing sunglasses embrace one another while smiling and posing for the camera
entailment,little girl pink dress cry,A little girl in a pink dress crying
entailment,colorful ring spraying water little girl wearing swimsuit,Colorful rings spraying water at little girl wearing swimsuit
entailment,blond-haired baby sitting floor playing toy looking black white cat,A blond-haired baby is sitting on the floor playing with toys while looking at a black and white cat
entailment,man blue shirt emerges doorway,A man in a blue shirt emerges from a doorway
entailment,two brown white dog running grassy brown fenced yard,Two brown and white dogs running on a grassy but brown fenced yard
entailment,man wearing neon yellow vest leaning roof another man standing behind him,A man is wearing a neon yellow vest while leaning over a roof and another man is standing behind him
entailment,two young girl jumping steep step,Two young girls are jumping off of a steep step
entailment,middle-aged man cleaning fallen snow roof car broom,Middle-aged man cleaning the fallen snow on the roof of his car with a broom
entailment,white dog playing snow,White dog playing in the snow
entailment,small child dressed winter stare across lake leaning mesh fence scenic park setting,A small child dressed for winter stares across a lake while leaning on a mesh fence in a scenic park setting
entailment,small child dressed winter stare across lake leaning mesh fence scenic park setting,A small child dressed for winter stares across a lake while leaning on a mesh fence in a scenic park setting
entailment,two dog digging large rock bottom camera,Two dogs are digging under a large rock with their bottoms to the camera
entailment,man one miniature train pass circular object man another train pas by,A man on one miniature train passes a circular object to a man on another train as they pass by
entailment,woman wearing purple carrying bag walking door,A woman wearing purple and carrying a bag is walking out of a door
entailment,passenger wearing life jacket prepares take picture whale close boat,A passenger wearing a life jacket prepares to take a picture of a whale very close to the boat
entailment,young dark-haired woman red sun visor holding open white umbrella amidst crowd people,A young dark-haired woman with red sun visor holding an open white umbrella amidst a crowd of people
entailment,tennis player pink outfit serf ball opponent,A tennis player in a pink outfit serves the ball to her opponent
entailment,four people walk across stepping stone body water,Four people walk across stepping stones in a body of water
entailment,four men forest move cannon path,Four men in the forest move a cannon down the path
entailment,man two woman walking wooded path man pushing young child three wheel carriage,A man and two women are walking down a wooded path the man is pushing a young child in a three wheel carriage
entailment,man woman seesaw,A man and a woman are on a seesaw
entailment,sexy young men stand balcony heated conversation,Sexy young men stand on a balcony having a heated conversation
entailment,person long red coat walking front building,Person in a long red coat walking in front of a building
entailment,two young boy playing fountain city plaza,Two young boys are playing in a fountain in a city plaza
entailment,young woman cook meal wok conversing another woman illuminated shrine mr look on,A young woman cooks a meal in a wok while conversing with another woman as an illuminated shrine to Mr T looks on
entailment,two construction worker perched beam assembling building frame,Two construction workers perched on an I beam assembling a building frame
entailment,hiker walk along tough terrain,Hikers walk along some tough terrain
entailment,people wearing sombrero drink shot happily,People wearing sombreros drink shots happily
entailment,woman sits rug next shirtless boy looking direction checker board includes several piece,A woman sits on a rug next to a shirtless boy who is looking in the direction of a checkers board that includes several pieces
entailment,black dog swimming ball mouth,A black dog is swimming with a ball in his mouth
entailment,young boy taking american flag place remind others sacrifice made veteran,A young boy is taking American flags to place them where they will remind others of the sacrifices made by veterans
entailment,male baseball player baseball team indian prepares catch ball,A male baseball player for the baseball team The Indians prepares to catch a ball
entailment,soldier using binoculars desert,A soldier using binoculars in a desert
entailment,beach boardwalk summertime,A beach boardwalk during summertime
entailment,singer wearing leather jacket performs stage dramatic lighting behind him,A singer wearing a leather jacket performs on stage with dramatic lighting behind him
entailment,man short flip-flop carrying bag back,A man in shorts and flip-flops is carrying a bag on his back
entailment,two people participating sport fencing,Two people are participating in the sport fencing
entailment,man woman jumping lake background,A man and a woman jumping with a lake in the background
entailment,man argyle shirt bend look goody glass asian shop,A man in an argyle shirt bends down to look at the goodies through the glass in an Asian shop
entailment,people buy fruit vegetable open air market,People buy fruits and vegetables at an open air market
entailment,"man khaki sitting table sign read ""poet hire""","A man in khakis sitting at a table with a sign that reads ""poet for hire"""
entailment,indy car white blue red mark roof rounding turn front white car,Indy car white blue with a red mark on the roof rounding a turn in front of the white car
entailment,young boy sits shoulder woman carrying young girl,A young boy sits on the shoulders of a woman who is carrying a young girl
entailment,girl yellow dress look restaurant building,A girl in a yellow dress looks at a restaurant building
entailment,boy splashing ocean,A boy splashing through the ocean
entailment,man woman ride mule drawn carriage driver point landmark,A man and woman ride in a mule drawn carriage as the driver points out landmarks
entailment,man spinning little girl air head,A man is spinning a little girl in the air above his head
entailment,man sidewalk playing accordion happy people pas by,A man on a sidewalk is playing the accordion while happy people pass by
entailment,two boy run entryway old building,Two boys run to the entryway of an old building
entailment,mother shading baby umbrella partner climb stair,A mother shading her baby with an umbrella as she and her partner climb the stairs
entailment,man cap wearing shirt laying wooden bench,a man with a cap and not wearing shirt is laying a wooden bench
entailment,two girl pas two boy tree neon lit street,Two girls pass two boys by a tree in a neon lit street
entailment,dog running parallel ocean wave,A dog is running parallel with the ocean waves
entailment,public speaker plaid shirt speaks microphone,A public speaker in a plaid shirt speaks on the microphone
entailment,two dog looking rusty wire fence,Two dogs are looking through a rusty wire fence
entailment,two dog looking rusty wire fence,Two dogs are looking through a rusty wire fence
entailment,boy jump beach,A boy jumps on the beach
entailment,young japanese couple holding umbrella walking street,A young japanese couple holding an umbrella walking down a street
entailment,young girl pink bikini jump air sandy beach ocean two child play sand,A young girl in a pink bikini jumps into the air on a sandy beach by the ocean as two other children play in the sand
entailment,young woman descend stair metro station,A young woman is about to descend the stairs into a metro station
entailment,child getting ready go slide,Child getting ready to go down a slide
entailment,woman wearing blue orange coat sitting outside bench front red background,A woman wearing a blue and orange coat is sitting outside on a bench in front of a red background
entailment,boy dressed summer green shirt kahki short extends food reindeer petting zoo,A boy dressed for summer in a green shirt and kahki shorts extends food to a reindeer in a petting zoo
entailment,boy dressed summer green shirt kahki short extends food reindeer petting zoo,A boy dressed for summer in a green shirt and kahki shorts extends food to a reindeer in a petting zoo
entailment,baseball player act pick baseball hand,A baseball player in the act of pick up a baseball with his hand
entailment,young boy suspender,A young boy in suspenders
entailment,black white dog jump snow,A black and white dog jumps up and down in the snow
entailment,man suit waiting green light,A man in suit waiting for the green light
entailment,woman holding newborn baby,A woman holding a newborn baby
entailment,man black flying full front red fence,The man in black is flying off the full in front of a red fence
entailment,swimming wide blue ocean,Swimming in the wide blue ocean
entailment,two people using water buffalo cultivate watery field,Two people using a water buffalo to cultivate a watery field
entailment,two people using water buffalo cultivate watery field,Two people using a water buffalo to cultivate a watery field
entailment,man black t-shirt jean standing sidewalk looking camera people walk by,A man in a black t-shirt and jeans in standing on the sidewalk looking at the camera as people walk by
entailment,group walking middle walkway green divider woman walking right,A group walking in the middle of a walkway with a green divider and a woman is walking by herself off to the right
entailment,man front dryer laundromat hand reaching bin basket,A man is in front of a dryer in a laundromat with both hands reaching into a bin or basket
entailment,emergency worker directs man pulling sled emergency equipment snowy path,An emergency worker directs a man pulling a sled with emergency equipment on a snowy path
entailment,two lady one finger pocket drink hand party,Two ladies one with her fingers in her pocket and the other with a drink in her hand at a party
entailment,african-american male youth riding green bicycle people looking picture board,An African-American male youth is riding a green bicycle while other people are looking at pictures on a board
entailment,skier heading grove tree,A skier is heading into a grove of trees
entailment,man wearing white shirt blue jean well mask mouth stokes fire,A man wearing a white shirt and blue jeans as well as a mask over his mouth stokes a fire
entailment,people landscaping gardening area around walkway,People landscaping and gardening the areas around the walkway
entailment,woman soccer team competing field,womens soccer team competing on the field
entailment,bearded man sits near white van,A bearded man sits near a white van
entailment,man red show bowling red ball bowling lane tecate ad,A man in red shows is bowling with a red ball at a bowling lane with Tecate ads
entailment,bearded man wearing blue shirt white t-shirt working fishing net,A bearded man wearing a blue shirt and white t-shirt is working on a fishing net
entailment,"woman pose sunglass shaped like dollar sign silver suitcase labelled ""lucky"" full bill","A woman poses with sunglasses shaped like dollar signs and a silver suitcase labelled ""LUCKY"" full of bills"
entailment,girl blue leotard hula hoop stage balloon shape background,A girl in a blue leotard hula hoops on a stage with balloon shapes in the background
entailment,man army uniform speaks microphone,A man in an army uniform speaks into a microphone
entailment,group girl jumping another girl laying floor,A group of girls jumping over another girl who is laying on the floor
entailment,man wearing glass ragged costume playing jaguar electric guitar singing accompaniment drummer,A man wearing glasses and a ragged costume is playing a Jaguar electric guitar and singing with the accompaniment of a drummer
entailment,woman happy,The woman is very happy
entailment,land rover splashing water cross river,A Land Rover is splashing water as it crosses a river
entailment,family beach,A family is at the beach
entailment,guy wearing blue jacket laying green grass,The guy wearing a blue jacket is laying on the green grass
entailment,man black shirt,A man is in a black shirt
entailment,man repair bicycle,A man repairs bicycles
entailment,boy street,The boys are on the street
entailment,crowd ground watching 3 people roof edge,The crowd on the ground is watching 3 people on the roofs edge
entailment,group people inide building,The group of people arent inide of the building
entailment,man woman take selfies themselves,A man and woman take selfies of themselves
entailment,person playing basketball,The person is playing basketball
entailment,family vacation posing,A family on vacation is posing
entailment,someone standing near metro station,Someone is standing near a metro station
entailment,group people standing outside,A group of people are standing outside
entailment,girl outside play snow,A girl outside plays in the snow
entailment,group people go road convertible,A group of people go down the road in a convertible
entailment,two men cleaning fish,Two men are cleaning their fish
entailment,child ride swing daytime,A child rides a swing in the daytime
entailment,people milling city street,People are milling about the city street
entailment,people conducting business city,People are conducting business in the city
entailment,woman hitting ball arm,They women are hitting a ball with their arms
entailment,look like soccer,This doesnt look like soccer
entailment,foreign store,A foreign store
entailment,men musician,the men are musicians
entailment,puppy next mother,Puppies next to their mother
entailment,girl happy,The girls are happy
entailment,guy skateboard looking park skateboard,A guy with a skateboard is looking at a park to skateboard
entailment,giant wave crash boy,A giant wave is about to crash on some boys
entailment,man woman sharing hotdog,A man and woman are sharing a hotdog
entailment,two boy washing hand,Two boys washing their hands
entailment,six people act save seventh injured,six people act to save a seventh who is injured
entailment,street alive activity,The street is alive with activity
entailment,pitcher playing baseball stadium,A pitcher is playing baseball at a stadium
entailment,fan cheering team big game,Fans cheering on their team at the big game
entailment,man cooking something eat,A man is cooking something to eat
entailment,child pull colorful tissue paper fancy box,a child pulls colorful tissue paper from a fancy box
entailment,man white black leaping,The man in white and black is leaping
entailment,man old,the man is old
entailment,person preparing food,A person is preparing some food
entailment,woman walking ice,The women are walking on the ice
entailment,men playing music,The men are playing music
entailment,man shooting gun target nice day,A man is shooting a gun at targets on a nice day
entailment,man sleeping floor,A man is sleeping on the floor
entailment,young man sleeping sitting position,A young man is sleeping while in the sitting position
entailment,child playing beach,The child s playing on the beach
entailment,young girl together,The young girls are together
entailment,female gymnast training,The female gymnast is training
entailment,man red holding hand,A man in red is holding out his hand
entailment,skier preparing trick,A skier preparing a trick
entailment,five child,There are five children
entailment,male guitarist playing intrument child,A male guitarist playing his intrument for children
entailment,small boy wood,There is a small boy in the woods
entailment,person river,This person is on a river
entailment,kid reading,The kids are not reading
entailment,two boy swimming float,The two boys are swimming with their floats
entailment,kid staring something table,Some kids are staring at something on the table
entailment,skateboarder trick,A skateboarder is doing a trick
entailment,next snowman person pose picture it,Next to a snowman a person poses for a picture with it
entailment,child opening present,Children opening presents
entailment,woman bowling alley,A woman is at a bowling alley
entailment,men selling food sidewalk,Men are selling food on the sidewalk
entailment,man walk cow,A man walks with his cow
entailment,group people looking statue,A group of people looking at a statue
entailment,guy bite freshly opened marshmallow chick,A guy bites into a freshly opened marshmallow chick
entailment,two men seated park bench one clown makeup striped polo shirt,Two men are seated on a park bench one in clown makeup and the other in a striped polo shirt
entailment,player playing sport,The players are playing a sport
entailment,human standing,Some humans standing
entailment,two girl decorating christmas tree,Two girls are decorating their Christmas tree
entailment,man dressed really strangely walking front shop,A man dressed really strangely is walking in front of some shops
entailment,skateboarder stand top halfpipe jump down,A skateboarder stands on top of a halfpipe about to jump down
entailment,former first lady podium conference,The former First Lady is at the podium for a conference
entailment,laura bush stand front conference,Laura Bush stands in front of a conference
entailment,shirt gray,The shirt is gray
entailment,cigarette lit,The cigarette is lit
entailment,clock accurate least two time day,The clock is accurate at least two times a day
entailment,child woman picture,A child and woman are picture
entailment,man sweeping dirt,The man is sweeping dirt
entailment,two men hold torch celebrate,Two men hold torches to celebrate
entailment,someone doctor,Someone is at the doctor
entailment,man home,The man does not have a home
entailment,person show people face painting,A person shows some people his face painting
entailment,boy green pajama play,A boy in green pajamas plays
entailment,young boy holding toy,The young boy is holding a toy
entailment,team member sport relaxing practice,Team members of a sport is relaxing after practice
entailment,two people walking toward brick building mural side,Two people walking toward a brick building with their mural on its side
entailment,vendor stare space,A vendor stares into space
entailment,ambulance stopped heavy traffic,The ambulance isnt stopped by heavy traffic
entailment,old man making pottery sell,An old man is making pottery to sell
entailment,cyclist riding near ocean sunset,The cyclist was riding near the ocean at sunset
entailment,man entered event,The man is entered in a event
entailment,man boy riding bike town sidewalk,a man and a boy were riding bikes through town on the sidewalk
entailment,kid learning,The kids are learning
entailment,college class mostly female watched presentation,The college class of mostly females watched a presentation
entailment,woman holding sleeping son look window,A woman holding her sleeping son looks out a window
entailment,three young men playing soccer beach wearing short,Three young men are playing soccer in the beach wearing shorts
entailment,man pilot boat,A man pilots his boat
entailment,woman taking picture other,Women taking pictures of each other
entailment,man wearing skirt,A man is wearing a skirt
entailment,sin men tuxedo,Sin men are in tuxedos
entailment,man holding unicycle curious manner,A man is holding a unicycle in a curious manner
entailment,kid practicing,A kid is practicing
entailment,boy engaged leisure activity,a boy engaged in a leisure activity
entailment,group people dressed alike,The group of people are dressed alike
entailment,man green cap find something funny,The man in the green cap finds something funny
entailment,man outside,The man is outside
entailment,three adult outside garden,The three adults are outside in the garden
entailment,child sand her,The child has sand on him or her
entailment,skateboarder ride rail,The skateboarder rides the rail
